company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Armatherm Thermal Bridging Solutions,240,"As one of the leading suppliers of structural thermal break materials for the construction industry, we’re passionate about effective thermal bridging products. We strive to allow architects, structural engineers and building design professionals viable solutions to prevent cold bridging. Thermal bridging has been recognized as a significant factor in building envelope heat loss. Armatherm™ thermal break materials have low thermal conductivity and high strength and have been designed and tested to prevent thermal bridging. Armatherm solutions are for use anywhere a penetration or transition is present in a building envelope, creating a thermal bridge. Heat loss can be minimised at balcony, canopy, parapet, masonry shelf angle and cladding connections. «",info@armatherm.com,+353 21 202 8065,https://armatherm.com,"Armatherm Europe, Shed 4 Cooper Beech Farm, Ballinagappa Road, Clane, Co. Kildare, W91 x253, Ireland, Republic of",Ireland,
Armorum Limited,228,"Armorum Limited manufactures and supplies advanced power solutions for Data Centre’s, including standby generators, prime-power microgrid solutions and Battery Energy Storage Systems (BESS). As an official distributor for Liebherr-Components AG and VDL Energy Systems, we integrate Swiss-made diesel/HVO engines and advanced BESS technology into resilient power systems. Our generators use 100% European componentry and include unique Stage V certified solutions, supporting supply-chain security, reliability and long-term parts availability. Backed by OEM-trained technicians, preventative maintenance and 24/7 service support, Armorum delivers power infrastructure engineered to maximise Data Centre uptime. «",sales@armorum.ie,,https://armorum.ie,"Kylemore Park North, Ballyfermot, Dublin, D10 TN56, Ireland, Republic of",Ireland,
BauWatch,715,"BauWatch is Europe's leading provider of temporary security solutions. With over 17 years of experience, operations in 11 countries and more than 50,000 successfully completed projects, we understand what effective site protection requires. Our AI enhanced video surveillance solutions combine advanced technology with experienced professionals to deliver security solutions that are proven to help prevent theft, trespass and vandalism. With over 15000 active assets, supported by our own service teams and certified alarm response centres, we provide dependable protection around the clock. And with nationwide UK coverage, we can secure your site within 24 hours. «",roi-sales@bauwatch.com,+353 (0) 62 21221,https://bauwatch.com,"Unit 11b, 10 Redlands Crescent, Larne, BT40 1FF, Ireland, Republic of",Ireland,
Brooklyn Engineering Service / TEGG,458,"Brooklyn Engineering Services is the exclusive provider of the TEGG® electrical reliability programme in Ireland, assisting data centre operators to maximise uptime, reduce operational risk, and improve the reliability of critical electrical infrastructure. By combining advanced electrical compliance and reliability solutions with industry-leading reporting and asset intelligence, Brooklyn Engineering enables mission-critical facilities and engineering teams to make informed decisions that support resilience, safety, and business continuity. We are proud to support mission-critical facilities throughout Ireland, where electrical system performance is fundamental to operational success. «",info@brooklyn.ie,+353 (0) 129 42400,https://brooklyn.ie,"Unit 8, 78 Furze Road, Sandyford, Business Park, Dublin, D18 R2E1, Ireland, Republic of",Ireland,
Camfil Irl. Ltd.,220,"For more than half a century, Camfil has been helping people breathe cleaner air. As a leading manufacturer of premium clean air solutions, we provide commercial and industrial systems for air filtration and air pollution control that improve worker and equipment productivity, minimise energy use, and benefit human health and the environment. «",,"+353 (0) 1 848 4977 Website: https://www.camfil.ie Address: Unit K, North Ring Business Park, Turnapin Great, Santry, Co Dublin, D09A2H1, Ireland, Republic of Company Profile For more than half a century, Camfil has been helping people breathe cleaner air. As a leading manufacturer of premium clean air solutions, we provide commercial and industrial systems for air filtration and air pollution control that improve worker and equipment productivity, minimise energy use, and benefit human health and the environment. « Back",https://camfil.ie,"Unit K, North Ring Business Park, Turnapin Great, Santry, Co Dublin, D09A2H1, Ireland, Republic of",Ireland,
Carbon AMS Ltd,107,"We develop and operate agricultural biomethane facilities that connects renewable gas production with long-term demand. Through structured GPAs, we supply certified, traceable biomethane to high-energy offtakers, enabling companies to integrate renewable gas into their energy and sustainability strategies with confidence. Our platform is designed for regulated, energy-demanding sectors. Our biomethane is fully compliant with RED sustainability and certification frameworks and supported by transparent, auditable reporting. With a pipeline of 300 GWh in the next 3 years, our agreements provide security of supply and a pathway to low-carbon gas consumption. «",rian@carbonams.com,+353 879651461,https://carbonams.com,"Carns, Aclare, Co.Sligo, Ireland, Republic of",Ireland,
Central Switchgear,410,"Central Switchgear (CS) is established as a modern, rapidly expanding electrical design and manufacturing engineering company, serving both industries, design firms, and end-user clients CS offers a wide range of products and services from panel boards and 5000A distribution systems to PDUs and Power Factor Correction units, to maintenance and design contracts on existing and new switchgear and controls systems «",info@centralswitchgear.ie,+353 (0) 906498112,https://centralswitchgear.ie,"Unit 6 , WestPoint Business park, Monksland, Athlone, Co Roscommon, N37 E3W9, Ireland, Republic of",Ireland,
Centum Engineering,611,"Centum is a leading provider of electrical contracting services across Ireland, the UK, and Europe. We deliver end-to-end engineering, installation, and maintenance for data centre, pharmaceutical, industrial, and commercial projects. Our contracting services cover consultation, design, installation, commissioning, and ongoing maintenance to ensure efficient, sustainable, and reliable operations. Expertise includes bus bar and load bar systems, LV/HV terminations, UPS, power generation, structured cabling, HVAC, BMS, SCADA, PLC, lighting, earthing, and testing & commissioning. Through safe, innovative, and efficient delivery, Centum builds and maintains critical infrastructure that drives long-term performance, compliance, and client success. «",info@centum.ie,+353 (0) 12003010,https://centum.ie,"246 Blanchardstown Corporate Park 2, Ballycoolin, Dublin, D15 HP80, Ireland, Republic of",Ireland,
Certa Ireland,209,"At DCC Energy, our customer-centric approach is at the heart of everything we do. We understand the importance of balancing energy reliability, affordability, and sustainability, and we're here to help you achieve a cleaner future by offering a wide range of flexible, low-carbon energy solutions. Achieving Net Zero takes the right partners. That’s why DCC Energy, Certa, Flogas, and AEI who are all part of the DCC Group, have come together as one team, delivering the energy, innovation, and expertise to power your transition. From renewable fuels to cleaner gas, electrification, and advanced energy solutions, we bring clarity to a complex world, meet you where you are, and help you move forward. Together, we make net zero possible. «",info@certaireland.ie,+353 (0) 818 550 550,https://certaireland.ie,,,
CES Power,821,"CES Power are the market leaders in expert temporary power solutions across Ireland, the UK and Europe. With a state of the art fleet and specialist teams with decades of experience, CES are the ideal partner to support your maintenance works, downtime projects and disaster recovery efforts. «",,,https://cespower.com,,,
Clarke Energy – A Rehlko Company,331,"Clarke Energy is a trusted partner for data centre power resilience and growth. We deliver full EPC solutions backed by financial strength, technical excellence, and 24/7 lifecycle support. With >10GW of installed capacity across 27 territories, we integrate INNIO’s H₂-ready Jenbacher gas engines, providing fast-start, efficient, and future-proofed energy, alongside Battery Energy Storage Systems (BESS), hybrid and hydrogen power solutions. Our proven ability to safeguard uptime while enabling the transition to low-carbon infrastructure, makes Clarke Energy the partner of choice for data centres seeking reliable, scalable, and sustainable power. «",info@clarke-energy.com,+353 (0) 1 281 0010,"https://clarke-energy.com company profile clarke energy is a trusted partner for data centre power resilience and growth. we deliver full epc solutions backed by financial strength, technical excellence, and 24",,,
Cleveland Cable Company,234,Cleveland Cable Company was founded in 1978; we are a global cable and cable accessory supplier. We have over 47 years experience in delivering complete cable solutions to some of the world's most demanding industries with a portfolio of customers across the world. «,sales@clevelandcable.com,+44 (0) 1642 241 133,https://clevelandcable.com,"Riverside Park Road, Middlesbrough, North Yorkshire, TS2 1QW, United Kingdom",TS2 1QW,
COFINAIR S.A.S,339,"The COFINAIR Group is a leading European manufacturer of cooling towers, adiabatic systems and condensers, built on the heritage of JACIR, DECSA and GOHL-KTK, with production sites in France, Italy and Germany. As data centers shift toward high-density, liquid-cooled and warm-water architectures (up to 45°C), COFINAIR adiabatic solutions enable highly efficient heat rejection with minimal, controlled water use. By enhancing free cooling during peak conditions, adiabatic systems significantly reduce compressor operation and PUE, while maintaining low WUE, acoustic control and full environmental compliance. With over 80,000 units installed worldwide, COFINAIR delivers reliable, future-ready cooling solutions for next-generation data centers. «",communication@cofinair.com,+ 331 (0) 64 43 53 20,https://cofinair.com,"11rue Jean Moulin, 77340 - Pontault Combault, France",77340 - Pontault Combault,
Combilift ULC,350,"Combilift is the world’s largest manufacturer of multidirectional, sideloading, and articulated forklifts, with over 100,000 trucks in operation across 85+ countries. Combilift combines the benefits of counterbalance, sideloader, and narrow aisle forklifts to optimise storage for long, awkward materials. Its precision lifting and narrow-aisle manoeuvrability maximise vertical space and racking capacity, reducing costs, environmental impact, and damage while improving safety and efficiency. Customisable solutions and continuous innovation ensure tailored support for every customer. «",info@combilift.com,+353 (0) 4780500,https://combilift.com,"Annahagh, Monaghan,",Annahagh,
CompuCal Calibration Solutions,521,"CompuCal is a world leader in calibration management and works with some of the largest global brands and manufacturers. Headquartered in Cork, Ireland, the business evolved over six decades from its foundation in mechanical engineering to its growth into electrical and instrumentation servicing, followed by its step-change advancement through technology in 1990, when the team designed calibration software that revolutionized the world of precision, automated calibration management. The CompuCal Calibration & Maintenance Orchestration Platform is used worldwide for calibration & maintenance workflow management, certificate & report generation, and audit readiness with compliance and validation at its core, through one system. CompuCal",info@compucalsolutions.com,+353 21 4524682,https://compucalcalibrations.com,"Unit 1, Ground floor, Ascon House, Euro Business Park, Little Island, Cork, T45 DP63, Ireland, Republic of",Ireland,
Crane Limited,429,,,,https://datacentres-ireland.my.miramedia.net,United Kingdom « Back,,
Crane Worldwide Logistics,124,"Crane Worldwide Logistics is a global supply chain partner specialising in complex, high-value logistics, including data centre infrastructure and technology deployments. Founded in 2008 and headquartered in Houston, the company operates over 150 locations across 30+ countries, delivering scalable, end-to-end solutions. Its capabilities span multi-modal freight, secure warehousing, customs brokerage, and project logistics—designed to support time-critical, high-specification environments. Leveraging advanced digital platforms for real-time visibility and analytics, Crane enables efficient coordination of hyperscale and colocation projects. With deep expertise in handling sensitive, high-tech equipment, Crane ensures reliability, precision, and supply chain resilience for the rapidly evolving data centre sector. «",info@craneww.com,,https://craneww.com,"Unit N4, Horizon Logistics Park, Harrison, Swords, Co. Dublin, K67 A4C6, Ireland, Republic of",Ireland,
Crestchic Loadbanks,427,"Crestchic manufactures AC & DC loadbanks to provide accurate and stable electrical test loads for the commissioning and maintenance of emergency power systems. With sales and rental teams in the UK, North America, Singapore, France, Belgium, Germany, and Dubai, Crestchic is the largest load bank specialist in the world.  Resistive loadbanks from 20kW to 7000kW  Resistive-reactive from 50kVA to 6250kVA  Medium voltage loadbanks to 36kV  DC loadbanks for battery discharge testing  Heat load testing for data centres «",sales.uk@crestchic.com,+44 (0) 1283 531 645,https://crestchicloadbanks.com,"Second Avenue, Centrum 100, Burton on Trent, DE14 2WF, United Kingdom",DE14 2WF,
Cronin Group,126,"Cronin Group are specialist data centre logistics providers, trusted by leading operators and technology companies across Ireland. We help customers reduce downtime, improve operational efficiency, and safely manage critical infrastructure moves in live environments. Our services include delivery, offload and final positioning of new server racks and batteries, secure transport of decommissioned racks, white glove final mile delivery, and specialist logistics support for upgrades, retrofits, and migrations. With experienced crews, RAMS-driven planning, and specialist equipment, we deliver safe, compliant, and precision-focused solutions for mission-critical projects. «",info@croningroup.ie,+353 (0) 1 809 7000,https://croningroup.ie,"Damastown Way, Damastown Industrial Park, Dublin 15, D15 R67X, Ireland, Republic of",Ireland,
Cross-Guard DCS Ltd,302,"As a leading supplier of data centre and security solutions across the globe, Cross-Guard specialises in supply and installation of cold and hot aisle containment, data racks, modular caging, and ventilated server safes, as well as security grilles, bars and cages for the domestic and commercial markets. «",sales@cross-guard.com,+44 (0)20 4513 5452,https://cross-guard.com,"Unit 11, Dunlop Way, Queensway Industrial Estate, Scunthorpe, North Lincolnshire, DN16 3RN, United Kingdom",DN16 3RN,
CSS Support Systems,117,"CSS are celebrating 25 years of business in the cable protection and support system market. From our depots in Warrington, Glasgow and a large 30,000 sqft manufacturing depot in West Bromwich, we work through distribution partners in Eire, the Nordics and Europe. Our products include Strut, Conduit, Fixings, Rod, and other items such as complimentary Cable Tray and Wire Basket Tray. We ensure that all our products conform to the relevant standards and operate a Quality Management System ISO 9001:2015. We pride ourselves in providing a total engineered solution «",sales@csslimited.com,+44 (0) 1925 850333,https://csslimited.com,"16 Bridge Road, Woolston, Warrington, WA1 4AT, United Kingdom",WA1 4AT,
CUBIC-Modulsystem A/S,312,A Unified Power Distribution Solution for Data Centers Imagine a modular switchboard system that fits perfectly in Data Center environments – one that offers unparalleled flexibility to support any low-voltage distribution requirements. One that integrates components from most major suppliers while complying with international standards. This is the essence of the CUBIC Modular System: a unique modular solution that provides the robust and reliable infrastructure essential for the success of mission-critical Data Centers. Reliable Performance Minimize downtime and footprint with proven modular technology and expand as your data center grows. Certified Compliance Tested and verified by leading third-party laboratories for ensured compliance with the IEC 61439 series. «,cubic.infoirl@rockwellautomation.com,+353 (0) 1 6215288,https://cubic.eu,"Parkwest Industrial Park, Dublin 12, D12 NH50,",Dublin 12,
Day Wireless Systems Ltd – Sigma Wireless,453,"Sigma Wireless was formed in 1991 and are based in Dublin. In 2025, Sigma Wireless joined forces with Day Wireless Systems – a leading US based critical communications provider. We specialize in providing resilient, scalable wireless solutions for Data Centers and Critical Infrastructure on projects worldwide. Our expertise includes: • Designing, deploying, and managing wireless and two-way radio systems • Private 4G and 5G cellular networks enabling secure, low-latency communications for smart operations, remote management, and autonomous systems. • Active and Passive Distributed antenna systems (DAS) and radio frequency (RF) deployments • Indoor/outdoor coverage and integrated systems for Tier III+ facilities and edge deployments Our solutions are tailored to ensure always-on, secure communication networks, making them a key partner for modern data center operations. «",sales@sigma.ie,+353 1 8142000,https://sigmawireless.com,"McKee Avenue, Finglas, Dublin, D11 PH2A, Ireland, Republic of",Ireland,
DGD Shredding & Technology,352,"DGD Technology specialises in IT Asset Disposal, certificated data erasure, hard drive destruction, IT repurposing, and lifecycle services. We offer on-site and off-site destruction solutions which ideally suit the needs of Data Centres. Our commitment to data protection and environmental responsibility ensures that confidential data is destroyed in accordance with the highest standards. DGD Technology's extensive, specialised fleet provides nationwide services, including secure shredding of hard drives, RAM, PCs, mobile phones, USBs, laptops, and tablets. DGD Shredding is the winner of the Green Business of the Year at the Green Awards 2024. «",sales@dgdtechnology.ie,+353 (0)1800 491 333,https://dgdtechnology.ie,"Bay M1, Raheen Business Park, Limerick, V94 ED34, Ireland, Republic of",Ireland,
DHL Global Forwarding,250,"DHL Global Forwarding is the freight forwarding division of DHL Group, specialising in air, ocean, and road transport. It helps businesses move goods internationally, offering end to end logistics, customs expertise, and supply chain solutions across 220+ countries and territories. «",ie.dgfcommunications@dhl.com,+353 (0) 1 8162000,https://dhl.ie,"Cedar Drive, Dublin Airport Logistics Park, St Margarets, Dublin, K67 R970, Ireland, Republic of",Ireland,
Digital Infrastructure Ireland,712,"Digital Infrastructure Ireland is a community of global and Irish companies with a collective interest in raising awareness of the unique role Ireland plays in digital infrastructure around the world. With more than 50 partners across the digital infrastructure ecosystem, Digital Infrastructure Ireland operates under a spirit of success through collaboration. Market competitors come together with an action-oriented mentality to promote Ireland as a trusted centre of data excellence. For more information about Digital Infrastructure Ireland, visit https://www.digitalinfrastructure.ie/ «",,,https://digitalinfrastructure.ie,"The Mews, Eagle Valley, Enniskerry, Wicklow, Ireland, Republic of",Ireland,
dormakaba,538,"dormakaba is a global leader in access solutions, helping people move safely and securely through buildings and spaces every day. With a comprehensive portfolio spanning door hardware, electronic access control, automatic doors, entrance systems, time and attendance, and digital access solutions, dormakaba supports customers across commercial, healthcare, education, hospitality, transport and other sectors. Combining innovative technology with decades of expertise, the company delivers solutions that enhance security, convenience, accessibility and efficiency. With a strong focus on sustainability and customer needs, dormakaba works closely with architects, specifiers, partners and end users to create smarter, safer and more connected environments. «",info.ie@dormakaba.com,+353 (0) 1 295 8280,https://dormakaba.ie,"Unit 9, 2050 Orchard Avenue, Citywest Business Campus, Dublin 24, D24 R98E, Ireland, Republic of",Ireland,
Dycem Data Centres,454,"Dycem provides reusable floor-level contamination control solutions designed to protect critical data center environments. Dust, fibers and charged particles can enter through foot and wheeled traffic before migrating into racks, cooling systems and sensitive equipment. Dycem’s polymeric mats capture and retain up to 99.9% of foot and wheel-borne contamination at key entry points and transitions, helping prevent particulate from travelling deeper into the facility. Available as installed and portable solutions, Dycem provides a long-lasting alternative to disposable sticky mats and supports the ISO 14644-1 Class 8 cleanliness levels specified for the installation of sensitive computing equipment. «",datacenters@dycem.com,,https://dycemdatacenters.com,"Units 2-4, Ashley Trading Estate, Bristol, BS2 9BB, United Kingdom",BS2 9BB,
EAE Electric,413,"The journey of EAE began in 1973. EAE’s mindset has always been to design and manufacture products and systems to make the processes, easier, more reliable and more cost effective for customers. EAE Electric focus on the design, manufacture and sales of electrical energy distribution systems. Its product groups include Busbar Systems, Cable Tray Systems, Fit-out Solutions and Support Systems. With sustainable growth, product development, and new horizons in mind, EAE invests in new technologies, manufacturing facilities, companies and human resources. Our distributors and system partners provide products and services in more than 100 countries. 100 words The journey of EAE began in 1973. EAE’s mindset has always been to design and manufacture products and systems to make the processes, easier, more reliable and more cost effective for customers. EAE Electric focus on the design, manufacture and sales of electrical energy distribution systems. Its product groups include Busbar Systems, Cable Tray Systems, Fit-out Solutions and Support Systems. With sustainable growth, product development, and new horizons in mind, EAE invests in new technologies, manufacturing facilities, companies and human resources. Our distributors and system partners provide products and services in more than 100 countries. «",info@eaegroup.com,+90 (212) 866 20 00,https://eaeelectric.com,"Akcaburgaz Mahallesi, 3114. Sokak,, No: 10, 34522, Esenyurt, Istanbul, Turkey",Istanbul,
ECO-eNET & CONNECT Centre,238,"The ECO-eNET project brought together academic and industry partners to develop a more efficient, flexible and resilient network architecture for 6G. The project explored how optical, radio and free-space transmission technologies could be integrated within a unified edge network, supporting high-capacity, low-latency connectivity. Researchers developed intelligent monitoring and control systems to coordinate wired and wireless infrastructure, optimise energy use and enable flexible processing across the network. AI-based orchestration was also investigated to improve edge computing and network management. ECO-eNET’s research provides a foundation for future communications networks capable of meeting growing demands for capacity, sustainability, efficiency and robustness. «",eco-enet@connectcentre.ie,,https://eco-enet.eu,"Trinity College Dublin,",,
Edina Ltd (Dublin),349,"With over 40 years of experience, Edina is a leading specialist in engineering, installing, and maintaining resilient on-site power generation and battery energy storage systems (BESS). We deliver integrated energy solutions that reduce costs, enhance reliability, and accelerate the transition to sustainable operations. Our comprehensive service portfolio includes: • Low-Carbon & Hydrogen-Ready Generation: As an authorised distributor for MWM's hydrogen-enabled gas engines, we provide future-proofed power generation. • Battery Energy Storage Systems (BESS): We deliver end-to-end EPC solutions that stabilise energy supply, reduce costs, and unlock new revenue streams. • HVO Standby Generation: Ensuring critical backup power with an immediate reduction in carbon emissions. • EPC and Balance of Plant: A full turnkey service, from feasibility and design to construction and commissioning. • Co-location & Microgrids: Integrating multiple technologies to create intelligent, efficient, and self-sufficient energy systems. We offer a complete package for data centres and other critical infrastructure, ensuring energy resilience while supporting your journey to sustainability. «",info@edina.eu,+353 (0) 1882 4800,"https://edina.eu company profile with over 40 years of experience, edina is a leading specialist in engineering, installing, and maintaining resilient on-site power generation and battery energy storage systems (bess). we deliver integrated energy solutions that reduce costs, enhance reliability, and accelerate the transition to sustainable operations. our comprehensive service portfolio includes",,,
EJ,134,"EJ supports Data Centre projects across Europe and the Nordics with engineered access and underground infrastructure solutions. Working alongside hyperscale operators, consultant engineers and contractors, we provide the technical expertise, product innovation and supply chain reliability needed to deliver critical infrastructure from design through to project completion. «",ireland.marketing@ejco.com,+353 (0) 57 912 3100,https://ejco.com,"Roscrea Road, Birr, Co . Offaly, R42 X009, Ireland, Republic of",Ireland,
Eland Cables,310,"Eland Cables is relied upon to provide our quality products, technical expertise, and tailored services in support of hyperscale Data Centre projects worldwide. We’re power cable experts, working with electrical engineering houses to help hone specifications and regulatory requirements, before supporting every stage of project delivery. Our extensive portfolio of national, European and international standard cables are tested for quality and compliance in our ISO/IEC-17025 & IECEE-CBTL accredited laboratory, before being delivered by our own FORS-Gold fleet. We’re sustainability focused too, so talk to us about your project needs and how we can help. «",projects@elandcables.com,+44 (0) 20 7241 8518,https://elandcables.com,"10 Jamestown Road, London, NW1 7HW, United Kingdom",NW1 7HW,
ElectroRoute Energy Trading Limited,713,"ElectroRoute, a wholly owned subsidiary of Mitsubishi Corporation, is a renewables focused energy trading and services company. We are dedicated to turning the vision of net zero into a tangible reality. ElectroRoute recognises the complications clients face in navigating their energy and decarbonisation targets. We are nimble and can work with clients to determine the most suitable options. Using our combined experience and knowledge in market systems, commodity trading and renewable asset trading, we can provide tailored products which address a broad spectrum of challenges, delivering solutions for our corporate clients. Our trading platform supports multi-asset portfolios that include CPPAs, GPAs, green certificate/carbon trading and more. «",info@electroroute.com,+353 (0) 16875700,https://electroroute.com,"2 Cumberland Place, Third Floor, Fenian Street, Dublin 2, D02H0V5, Ireland, Republic of",Ireland,
Emerson,724,"Emerson is a global technology and software leader powering critical national infrastructure and process industries worldwide, with deep expertise in automation, power management, and real-time software across the world's most demanding operating environments. Our portfolio spans power monitoring, thermal management controls, critical infrastructure automation, and software for real-time visibility. These capabilities are well suited to the evolving needs of hyperscale, colocation, and edge data centres, helping operators improve energy efficiency, optimise PUE, and build resilience as demand for compute capacity accelerates. Visit us at stand 724 to discuss your challenges and explore how Emerson can support your data centre needs. Learn more at https://www.emerson.com/en/corporate/industries/data-centers «",ireland.sales@emerson.com,+353 (0) 1 800 924 745,https://emerson.com,"Building 2200, Avenue 2000, Cork Airport Business Park, Kinsale Road, Cork, Ireland, Republic of",Ireland,
Emka (UK) Limited,112,"The EMKA GROUP is the world market leader for locking systems, hinges and sealings, which are used in cabinets and control cabinets for electronics and electrical engineering. EMKA is one of the leading global manufacturers of locking technology for Data Centres with electronic locking solutions that ensure the security and cooling of high-performance servers. «",emka@emka.co.uk,+44 (0) 2476 616 505,https://emka.co.uk,"Patricia House, Bodmin Road, Coventry, CV2 5DG, United Kingdom",CV2 5DG,
