company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Bionto Inc.,SU-03,"A next-generation eye serum leveraging penetration technology from Tohoku University, utilizing the power of ions and non-invasive ""microneedles.""Formulated with ""Hyalion™,"" a patented hyaluronic acid ingredient unique to South Korea. 独自の生体イオントロニクス技術で 医療とヘルスケアの未来を創造する東北大学発バイオテックスタートアップ<br/><br/>株式会社biontoは、東北大学の西澤 松彦教授の生体イオントロニクス技術を活用しています。<br/>西澤教授は経皮薬物送達システムの開発や、生体由来の物質を利用したバイオ電池の研究で知られ、革新的な経皮浸透技術やウェアラブルなバイオ発電スキンパッチの開発に成功しています。この先進技術を基盤に、私たちはこれまでにない医療機器やヘルスケアデバイスを創出しています。<br/>私たちの目指すところは、革新的なイオン制御技術を通じて、医療現場での治療からホームヘルス＆メディカルケアまで広範囲に活用できるソリューションを提供し、高齢化社会におけるロンジェビティ（健康長寿）課題を解決することです。<br/>すべての人がより長く健康に生きられる社会の実現に貢献します。",,,https://bionto.co.jp,"Aobayama Garage, Center for Materials Innovation, Tohoku University 468-1 Aoba, Aramaki, Aoba-ku, Sendai City, Miyagi Prefecture 980-0845",Tohoku University,
Biostrath,D-19,swiss No.1 supplement `Biostrath`,,,,Tokyo Nihonbashi,,
BRANCHE Inc.,E-11,"[29 Years of Proven Expertise]<br/>""Blanche""—a specialized manufacturer of equipment for treating dark spots, wrinkles, sagging, and nasolabial folds—has developed the cutting-edge ""REAGE"" series of aesthetic devices.<br/><br/>Drawing on years of experience operating its own salons, the company is rolling out innovative, industry-leading products, including the next-generation dark spot treatment device ""REAGE"" and the ""REAGE FASCIA"" system for 4D cyclone myofascial release.",,,,"7F Wakamatsu Bldg., 3-3-6 Nihonbashi-Honcho, Chuo-ku, Tokyo 103-0023",Tokyo,
"Breath Co., Ltd.",SU-04,"Discover Oishii Zakuro Rubié, made with 100% Persian Maras pomegranates. Experience its rich flavor and beauty components, including ellagic acid and folate. Convenient individual sachets make daily inner beauty care easy, wherever you are. We will also unveil our new smaller-size package for the fi Breath Co., Ltd. develops and distributes carefully selected beauty and wellness products inspired by the gifts of nature, with the aim of enriching everyday life through health and beauty.<br/><br/>We place great importance on the natural qualities of our ingredients, as well as quality and safety, and are committed to creating products of genuine value that can be easily incorporated into everyday life while supporting both physical and emotional well-being.<br/><br/>Through our flagship product, “Oishii Zakuro Rubié,” and other products that allow people to experience the gifts of nature through the senses, we support a healthy, beautiful, and fulfilling lifestyle from within.",,,https://breathtokyo.com,"Shibuya Dogenzaka Tokyu Bldg. 2F-C 1-10-8 Dogenzaka, Shibuya-ku, Tokyo 150-0043, Japan",Tokyo,
"C'BON COSMETICS Co., Ltd.",E-03,"C'BON handles everything in-house, from research and development to manufacturing and sales of cosmetics. In addition to sales through our directly operated salons, we operate our cosmetics sales business across various channels, including retail stores (such as variety shops), e-commerce, distributors, and OEM.",,,,"Roppongi Main Store 7-18-12 Roppongi, Minato-ku, Tokyo 106-8556, Japan",Tokyo,
"Central Corporation Co., Ltd.",E-17,"Central Corporation is a cosmetics OEM manufacturer with 47 years of experience. We showcase high-value-added cosmetics featuring advanced beauty ingredients such as human stem cell conditioned media and exosomes. Starting from small lots of just 100 units, we provide comprehensive support—from prod Supporting Entrepreneurs and Brand Development for 47 Years<br/>Private-Label (PB) and OEM Cosmetics & Health Supplements<br/>Available from as few as 100 units!<br/><br/>● Specialized Research in Stem Cell Culture Media<br/><br/>Japan-Made Umbilical Cord Blood-Derived Exosomes<br/>Japan-Made Umbilical Cord Blood-Derived Stem Cell Culture Media<br/>Fibroblast-Conditioned Culture Media<br/><br/>● Products We Can Create<br/><br/>Cleansers / Facial Washes / Serums / Lotions / Emulsions / Creams /<br/>Facial Masks / Firming Care / Concentrates / Quasi-Drugs / Eye Care /<br/>Hair Care / Bust Care / Professional-Use Products / Supplements, and more<br/><br/>Please feel free to contact us!",,,https://central-web.co.jp,"Central Building, 2-9-12 Ima, Kita-ku, Okayama-shi, Okayama, Japan",,
CNCTOR JAPAN Inc.,C-23,"[SPECIAL ONSITE OFFERS AVAILABLE!] ""Repitte"" – Automated Booking System Trusted by Over 20,000 Stores 1. No App Downloads or Logins Required! Zero-Stress LINE Bookings Customers can book in as few as 3 steps just by opening LINE. The familiar UI prevents drop-offs, reduces block rates, and boosts Your Word document (.docx) file containing the English translation of sections 1 to 4 is ready.<br/><br/><br/>CNCTOR_JAPAN_Overview<br/> DOCX <br/>開く<br/>Here is the translated text as well, in case you want to copy and paste it directly:<br/><br/>1. Corporate Overview (Summary)<br/>CNCTOR JAPAN Inc. is an IT company dedicated to solving challenges and promoting digital transformation (DX) for front-line workers in the service industry, with a strong focus on the hospitality sector. Guided by the keyword ""Connect,"" we transform ideas into systems and provide a wide range of IT solutions and proprietary products that expand connections between people.<br/><br/>2. Mission<br/>""Delivering 'usable technology' to front-line workers and bringing smiles to customers worldwide.""<br/>We aim to make daily tasks smoother with IT that stays close to the workplace. By carefully accompanying our clients through operational efficiency, productivity improvement, and management enhancement, we strive to satisfy both our clients and end-users on a global scale.<br/><br/>3. Main Business Activities<br/>Our business is built upon four main pillars:<br/><br/>Services for the Hospitality Industry: Promoting DX in the hotel and ryokan (Japanese inn) industry. We offer comprehensive support for problem-solving, ranging from customer attraction strategies to outsourcing.<br/><br/>Proprietary Products: Solving challenges and realizing DX across various industries using systems that leverage LINE and other platforms.<br/><br/>System Development: Developing new IT services and solutions that improve the quality of people's lives.<br/><br/>Outsourcing: Providing optimal solutions (such as operational substitution) to accelerate our clients' businesses.<br/><br/>4. Main Proprietary Services and Products<br/>These are our main systems and tools that are easy to promote at exhibitions. We have particular strength in reservation management and operational efficiency systems utilizing LINE.<br/><br/>Solutions for the Hospitality Industry<br/><br/>MAIRY HOTEL: A message delivery tool for accommodation facilities (equipped",,,https://cnctor.jp,"Tokyo Head Office Shimbashi Square Bldg. 9F, 5-14-10 Shimbashi, Minato-ku, Tokyo 105-0004, Japan",Tokyo,
"CoCostar Co., Ltd.",G-17,"COCOSTAR presents Kirei Drink, created to make everyday drinking more enjoyable. We invite retailers, salons, restaurants, hotels, and distributors to visit our booth and explore sales opportunities, distribution, and business partnerships. Cocostar Co., Ltd. is a group company of Tsukiboshi Foods Co., Ltd., a liquid seasoning manufacturer founded in 1895. We specialize in the planning, development, manufacturing, and sales of beverages, as well as OEM production services.<br/><br/>At this exhibition, we will present our concentrated sea buckthorn vinegar, hawthorn, and tart cherry drinks, developed for customers interested in beauty and wellness. These fruit-based beverages can be diluted with water or sparkling water, making them easy to enjoy as part of a daily routine. They are also suitable as thoughtful gifts for family, friends, and other special recipients.<br/>We also provide OEM manufacturing services for drinking vinegars and original beverages made with fruits, vinegar, and health- or beauty-oriented ingredients. Based on each customer’s concept, target market, and sales channel, we offer integrated support from flavor development and ingredient selection to prototyping, manufacturing, and filling.<br/>We welcome inquiries from health food companies, beauty-related businesses, online retailers, retail stores, beauty salons, fitness companies, and other businesses seeking to develop their own beverage brands.<br/>Through our expertise in fruits and flavor development, we aim to create beverages that bring deliciousness, wellness, and a richer daily experience to people’s lives.",,,,"Address: 77 Nishiki-cho, Ashikaga City, Tochigi Prefecture, Japan",,
Codesteri Inc.,G-12,"Meet PlaDeo, the world's first bio-plasma electronic deodorant. Chemical-free, non-contact underarm odor care in a 3-minute session, backed by peer-reviewed research (Scientific Reports, 2024) and a CES Innovation Award. Live demonstrations all day at booth G-12, West Hall 1. CodeSteri Inc. is a personal care technology company founded in 2018 and based at the College of Medicine, Hanyang University, Seoul, Korea. Building on a joint research framework with Hanyang University and Hanyang University Hospital, we apply cold atmospheric plasma (CAP) technology to everyday personal care.<br/><br/>Our flagship product, PlaDeo, is the world's first bio-plasma electronic deodorant. Unlike conventional deodorants that apply chemical ingredients to the skin, PlaDeo uses low-temperature atmospheric plasma to neutralize odor-causing bacteria and odor molecules around the underarm area in a fully non-contact way. It uses no aluminum salts, no alcohol and no artificial fragrance, leaves nothing on the skin, and requires no refills. The device is palm-sized, rechargeable via USB Type-C, and designed for a quick 3-minute care routine.<br/><br/>The core technology has been published in the peer-reviewed journal Scientific Reports (2024), and our plasma deodorant technology won a CES Innovation Award in the Health & Wellness category. The product holds CE, FCC, PSE and KC certifications, and is manufactured under an ISO 9001 quality management system.<br/><br/>At BEYOND BEAUTY TOKYO 2026, visit us at booth G-12 (West Hall 1) to experience a live demonstration of PlaDeo. We welcome distributors, retailers and business partners interested in a new category of chemical-free body odor care.",,,https://codesteri.com,"Room 352, College of Medicine Main Building, Hanyang University, 222 Wangsimni-ro, Seongdong-gu, Seoul, Republic of Korea",,
COPAIBA mari-mari,PNB-04,"COPAIBA mari-mari is a social cosmetics brand born from NPO initiatives in the Amazon rainforest. Since 2001, we have created skin and oral care products with natural copaiba resin. A portion of our proceeds supports education and economic independence for local Amazonian communities. In 1992, the United Nations Conference on Environment and Development—widely known as the Earth Summit—was held in Rio de Janeiro, Brazil.<br/><br/>Our founder, Akira Yoshino, attended the international conference as the head of a Japanese NGO dedicated to supporting remote communities in the Amazon rainforest.<br/><br/>Far from the cities, people living deep within the Amazon faced many challenges in their daily lives—from limited access to healthcare and basic infrastructure to a lack of educational and employment opportunities.<br/><br/>Yoshino moved to a local community in the Amazon with his family. Over the next five years, he worked alongside local people to establish schools and create opportunities for employment.<br/><br/>During his time there, he witnessed how Indigenous communities had passed down generations of knowledge about the plants native to the Amazon, drawing on their natural benefits to nurture health, well-being, and beauty.<br/><br/>Yoshino himself was one of those who experienced the restorative power of these plants firsthand.<br/><br/>That experience became the beginning of COPAIBA mari-mari.<br/><br/>In 2001, the brand was founded around the natural oleoresin harvested from wild copaiba trees in the Amazon rainforest. Rooted in fair trade, COPAIBA mari-mari began its journey as a skin and inner-care brand devoted to bringing out the skin’s natural vitality.<br/><br/>Because what touches your skin should be gentle, pure, and true.<br/><br/>A portion of our proceeds supports educational initiatives in the Amazon, helping preserve and carry forward the connection between people and nature for generations to come.",,,https://copaiba.jp,"Asuka Building 1F, 6-31 Ohata-machi, Beppu, Oita, Japan",,
"Cosme Science Co., Ltd.",G-18,"Cosme Science Co., Ltd. <br/>Founded: November 9, 1984 <br/>TEL: 03-5948-7794 FAX: 03-5948-7802 <br/>Executives: <br/>- President & CEO: Andrew William Tone <br/>- Director: Emiko Furue <br/>- Director: Susumu Furukawa <br/>- Auditor: Takayuki Shinomiya <br/>Capital: 80 million yen <br/>Licenses and Certifications: <br/>- Manufacturing and Sales of Cosmetics <br/>- Manufacturing and Sales of Quasi-drugs <br/>- Manufacturing of Cosmetics <br/>- Manufacturing of Quasi-drugs <br/>Environmental Management System (ISO14001:2015) <br/>Cosmetics GMP (Good Manufacturing Practices ISO 22716:2007)",,,https://cosme-science.co.jp,"1-2-27 Ukima, Kita-ku, Tokyo 115-0051",Tokyo,
"CS.Cue Co., Ltd.",A-06,"We introduce a curated selection of trending K-Beauty brands with strong popularity and proven track records in Korea, bringing them to the Japanese market. At the exhibition, discover six carefully selected brands, each with its own unique concept and strengths. Featured brands include REVEAM, win CS Cue Co., Ltd. is based in Wakayama, Japan, and specializes in the import and wholesale distribution of products from overseas, primarily from South Korea.<br/><br/>We introduce Korean cosmetics, food, lifestyle goods, and other products that are gaining attention in the Korean market to Japan, supplying them to retailers, wholesalers, and other business partners across Japan.<br/><br/>We will continue to strengthen our partnerships with Korean manufacturers, discovering and introducing products suited to the Japanese market while supporting the expansion of promising Korean brands in Japan.",,,,"1-11-4 Minato, Wakayama City, Wakayama, Japan",,
Dr. Gene / Dr. Equro,I-08,"Exhibition Highlights Genetic Testing × Personalization: A New Recurring Revenue Opportunity At our booth, we will introduce a personalized protein service tailored to each customer’s genetic test results. The key value for retailers is a built-in recurring sales model. A one-time genetic test se Campingcar Inc. operates a healthcare business focused on health and beauty. We develop and provide healthcare solutions that begin with testing and health data analysis, and extend to personalized products and services tailored to individual needs.<br/><br/>Our services include testing solutions addressing specific life stages and health concerns, such as menopause and gut health, as well as personalized products including customized protein. We are also developing new healthcare products, including NMN supplements.<br/><br/>From the introduction of testing kits and health data analysis to the development and delivery of personalized products, we work with companies and brands to create new healthcare products, services, and business opportunities tailored to their needs.",,,https://dr-gene.jp,"6th Floor, IVY East Building 3-11-11 Shibuya, Shibuya-ku, Tokyo 150-0002 Japan",Tokyo,
Dr. VS+,C-11,"ArBio Co., Ltd. was established on Jan.28,,2021, with the purpose of contributing to a healthy life for human. Based on our proprietary technology and patents, we are committed to continuous research and developm't to contribute to the promo of immune health, healthcare management in an aging socie ArBio Co., Ltd. was established on January 28, 2021, during a time when the entire world was grappling with a pandemic, with the mission of contributing to the healthy lives of humanity.<br/><br/>Based on proprietary technology and patents, we continuously conduct research and development to create functional products that promote the health of modern people. Since our establishment, we have launched ""Tonight,"" a sleep health product utilizing our proprietary patented technology, which sold out completely amidst a great response from consumers.<br/><br/>Currently, we are introducing Black Ginseng Soft Capsules that maximize active ingredients through the traditional manufacturing process of *Gujeunggupo* (nine steaming and nine drying). We are constantly dedicating ourselves to research and development to contribute to the enhancement of immune health in the post-pandemic era, as well as to health management and the prevention of adult diseases in an aging society.<br/><br/>ArBio Co., Ltd. aims to become a company that builds a healthy life and a happy future together with our customers by providing safe and reliable health products through the fusion of the value of nature and scientific technology.",,,,"55365 전북특별자치도 완주군 이서면 안전로 139, 3층 / 3rd Floor, 139, Anjeon-ro, Iseo-myeon, Wanju_gun, Jeonbuk-do, 55365, Republic of Korea",,
Earthical drop,PNB-03,"Kumkumadi is a traditional Ayurvedic beauty oil centered on saffron, known as “red gold.” SoulTree’s Kumkumadi Series features luxurious Mongra saffron to moisturize, smooth, and care for the skin—transforming your daily skincare routine into a refined and indulgent ritual. Earthical drop is a lifestyle brand offering skincare, home furnishings, and fashion accessories made with sustainable natural materials and materials designed to reduce environmental impact. The brand was created with the belief that incorporating ethical products into everyday life can help people see environmental issues not as something distant, but as something relevant to each of us.<br/>At this Premium Niche Boutique, we are pleased to introduce SoulTree’s Kumkumadi series, making its debut in Japan.<br/>SoulTree combines the ancient wisdom of Ayurveda with modern technology to create products that harness the true richness of nature. As India’s first organic cosmetics brand to receive COSMOS certification from BDIH, a German certification for natural cosmetics, SoulTree creates its products based on traditional Ayurvedic recipes using naturally derived and organic ingredients that are responsibly sourced and produced with respect for both people and the environment.<br/>Please experience a refined skincare ritual rooted in the timeless traditions of India.",,,,"TOMO BLD. 2-2-7 Shinkiba, Koto-ku, Tokyo 1360082, Japan",Tokyo,
ecforce,C-26,"From cart system to commerce DX — the commerce platform trusted by 1,600+ businesses: ""ecforce""<br/>ecforce is the all-in-one EC cart system built for online businesses. Payments, subscriptions, customer management, landing pages — everything you need to run your store, in one place.<br/>But it doesn't stop there. ecforce has grown into an AI commerce platform that works seamlessly across online and in-store. Sales analysis, campaign planning and execution, landing pages, email newsletters — the tasks that used to eat up your time are now handled by AI. Just ask in a quick chat, and let AI run the entire PDCA cycle for you.<br/>Trusted by 1,600+ businesses with a 99.7% retention rate, ecforce powers the growth of your commerce business.",,,https://ec-force.com,"〒153-0064 Meguroyamatedori building 8F 2-23-18 Shimomeguro, Meguro-ku, Tokyo-to 153-0064 Japan",Tokyo-to,
eclat,G-08,"Our sales staff are demonstrating the quality of the cosmetics on their own skin. Stay tuned! Korean Skincare<br/>Skincare featuring patented ""Giant Centella Asiatica"" grown in-house.<br/>Authentic home care that nurtures the skin starting from its very essence.",,,,"JapanRoom 206, 2-6-3 Nishiarai-Honcho, Adachi-ku, Tokyo",,
Eight Will Inc.,C-15,"Eight Will Co., Ltd. is the exclusive distributor in Japan of Dglu-Lacto, the world's first patented gluten-degrading lactic acid bacteria. We provide ingredients for food and dietary supplements, as well as OEM manufacturing and joint development services, creating new value for the food industry.*",,,https://eight-will.com,"UGAYA BLDG. 2F, 2-2-9 Ebisu-Nishi, Shibuya-ku, Tokyo 150-0021, Japan",Tokyo,
"ENZYM CO., LTD.",E-05,"Discover the ""authentic"" health and beauty brought by half a century of expertise and carefully selected ingredients. Experience our signature products firsthand at the venue, including premium serums and creams formulated with U.S.-patented hydrolyzed eggshell membrane up to the recommended limit, <br/>[Cosmetic & Health Food Manufacturing, Wholesale & OEM]<br/><br/>The beauty and health of tomorrow are created by the ""authentic choices"" we make today.<br/>For half a century, drawing on our expertise cultivated in the health and beauty sector—and maximizing the power of carefully selected ingredients—we have delivered healthy, age-defying beauty.<br/>In addition to our signature products, such as skincare cream formulated up to the recommended limit with the U.S.-patented ""Hydrolyzed Eggshell Membrane"" and supplements containing ""Dried Earthworm Powder (LR III),"" we offer a cutting-edge lineup of inner and outer care products tailored to increasingly diverse needs.<br/>Discover our new vision for health and beauty at the BEYOND BEAUTY TOKYO venue.<br/><br/>[Cosmetic & Health Food OEM Manufacturing]<br/>At our Yumigahama Plant located in Sakaiminato City, Tottori Prefecture, we also provide comprehensive cosmetic OEM services.<br/>With the completion of our second plant in June 2025, we offer flexible, high-quality cosmetic OEM solutions scaling smoothly from small to large production lots.<br/><br/>",,,https://enzym.jp,"Minami-Aoyama Miki Building 8F, 6-11-3 Minami-Aoyama, Minato-ku, Tokyo",,
"ERB Co., Ltd",E-06,"We invite you to experience our pore-cleansing, air-injection, and dark-spot treatment equipment. We will also introduce products that are gentle on the skin, provide immediate, noticeable results for wrinkles and sagging, and offer anti-aging benefits. We began as a beauty product manufacturer in Yokohama. As someone with atopic dermatitis and sensitive skin myself, I am committed to creating products that are gentle yet deliver immediate, tangible results—including effective anti-aging benefits. We also operate our own salon, which allows us to curate our product lineup based on direct feedback regarding our customers' specific skin concerns.",,,https://erb-beauty.com,"ERB co.,Ltd 1-1-11 furoutyou,yokohamashi nakaku kanagawaken 231-0032 Japan",yokohamashi nakaku kanagawaken,
"eROD Japan Co., Ltd.",C-08,"Experience e-miracle, a next-generation wellness device designed to support everyday well-being through negative ion technology. Discover a refreshing wellness experience that promotes relaxation, revitalizes the body, and helps maintain healthy-looking skin—where nature meets innovation. eROD Japan Co., Ltd.<br/>【Empower Your Cells. Elevate Your Life.】<br/>The ""e"" in eROD stands for Empower.<br/>We believe true wellness begins by empowering the body's natural ability to restore and maintain balance.<br/>Empower Your Cells.<br/>At eROD, we are committed to supporting the fundamental regeneration of health and beauty through innovative wellness solutions.<br/>Our brand is built on three core values:<br/>R – Reliability: Delivering trusted quality and confidence.<br/>O – Openness & Opportunity: Driving innovation, growth, and new possibilities.<br/>D – Dependable Partnerships: Building lasting relationships based on trust and mutual success.<br/><br/>Shaping the Future of Wellness<br/>eROD combines the power of science with nature to create a new wellness experience that enhances the body's innate self-healing potential.<br/>Our mission is to help people achieve a higher quality of life by promoting healthier, more vibrant, and fulfilling daily living.<br/><br/>As a leading wellness brand, we are dedicated to bringing a better future to people of all generations.",,,https://erodjapan.co.jp,"#4F Kurimotobiru 1-4-7 Honjo, Sumida-ku, Tokyo-to 130-0004 Japan",Tokyo-to,
Esthetique BP,A-22,Esthetique BP<br/>,,,,"37-5-204 Honcho Itabashiku、Tokyo,173-0001, Japan",,
"eu-country Co., Ltd.",D-15,"Discover salon-inspired products for easy daily beauty care: Elangelee for metabolism and weight management, Proterouju for UV, gut and dry-skin care, and blended teas for relaxation, sleep, immunity, anti-glycation and blood glucose support. Tastings and wholesale consultations are available. eu-country Co., Ltd. operates an esthetic salon and develops and sells products under its original brand, KireiProducts.<br/><br/>Drawing on many years of experience supporting customers’ beauty and well-being in a professional salon setting, we create beauty and wellness products that are easy to incorporate into busy lifestyles and simple to enjoy every day.<br/><br/>Our brand concept is “Beauty, Every Day—Naturally and Effortlessly.” Our product lineup includes Elangelee, a beauty-support jelly supplement; Proterouju, a powdered beauty supplement; and a range of wellness teas supervised by an internationally certified specialist in traditional Chinese medicinal cuisine.<br/><br/>In addition to carefully selected ingredients and reliable quality, we place great importance on taste, convenience, and sophisticated packaging. Our products are designed not only for personal use, but also as thoughtful gifts.<br/><br/>We also offer wholesale services to esthetic salons, beauty retailers, and lifestyle stores.",,,,"3-14-8 Mejiro, Toshima-ku, Tokyo, Japan",,
