company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
CGI Nederland B.V.,,"Since 1976, CGI has grown into one of the largest IT and business consulting services firms in the world. Our 50-year milestone celebrates a history of serving clients and creating a global culture of ownership, always with a focus on looking to the future ahead.",,,https://cgi.com,,,https://www.linkedin.com/company/cgi/
Contour Advanced Systems B.V.,,"Join our team? Want to work on innovative projects? We are looking for smart, hands-on people with energy and bold ideas. We will challenge you, value your input and give you the space to grow—alongside colleagues who think along and do.",cas@contour.eu,0315 270 260,https://contouradvancedsystems.com,"Aaltenseweg 52, Varsseveld, Gelderland, 7051 CM, The Netherlands",Varsseveld,https://www.linkedin.com/company/contour-advanced-systems-bv/?originalSubdomain=nl
Customs Support Group,,,,,https://customssupport.com,,,
Damen Naval,,We are family owned & client-driven company since 1927. Damen Group becomes the world's most sustainable and connected shipbuilder. We are building your future!,,+31 183 639 911,https://damen.com,"Avelingen-West, 20, Gorinchem, South Holland, 4202 MS, Netherlands",Gorinchem,https://www.linkedin.com/company/damen-shipyards
Dantherm Group B.V.,,"Discover commercial and industrial Climate Control Solutions at Dantherm Group. Experts for heating, cooling, humidity control, drying, ventilation and disinfection systems. View our products today.",,,https://danthermgroup.com,,,https://www.linkedin.com/company/danthermgroup/
DAT Training,,​ ​ ​If you require any information relating to any of our courses or products please submit the form below and a member of our team will contact you as soon as possible. Please be assured...,,,https://dattraining.com,,,
De Haas Shipyards,,"Maatwerk in scheepsbouw, onderhoud en innovatie voor overheid, defensie en jachtsector.",maassluis@dehaas.nl,+31105913511,https://dehaas.nl,,,https://www.linkedin.com/company/dehaasshipyards/
Defenture B.V.,,,,,https://defenture.com,,,
Delaware,,delaware India is guiding its customers through their business and digital transformations while delivering advanced ICT solutions and services.,,,https://delaware.pro,,,https://www.linkedin.com/company/delawareindia
Delft Dynamics B.V.,,"Delft Dynamics B.V. is an innovative, high tech companyHigh tech company specialized in developing and building drones. in The Netherlands since 2006",,,https://delftdynamics.nl,,,https://www.linkedin.com/company/delftdynamics
DeltaQuad B.V.,,"DeltaQuad Evo is a cutting-edge fixed-wing VTOL UAV for defense, security, and industry. Unrivaled endurance, dual payloads, and AI-powered autonomy.",,,https://deltaquad.com,"Industrieweg 3, Duivendrecht, 1115 AD, Netherlands",Duivendrecht,
Demcon defense & security systems B.V.,,"Demcon develops and produces high-tech systems and innovative products for healthcare, industry, energy and security. From concept to production, we create technology that makes a real impact.",,,https://demcon.com,,,https://www.linkedin.com/company/demcon
Destinus NL B.V.,,"Destinus is a European defense manufacturer with a particular focus on scalable strike and air defence systems for European and allied armed forces. Interceptors, cruise systems, deep strike missiles for layered defence.",,,https://destinus.com,,,https://www.linkedin.com/company/destinus1
DNV,,"Driven by our purpose of safeguarding life, property and the environment, DNV enables organizations to advance the safety and sustainability of their business.",,,https://dnv.com,,,https://www.linkedin.com/company/dnv/
DroneShield B.V.,,The global leader in AI-powered CUxS. DroneShield delivers counter-drone solutions for every mission with customer-first design and advanced threat detection.,legal@droneshield.com,+ 61 2 9995 7280,https://droneshield.com,,,https://linkedin.com/company/droneshield
Dutch Electro B.V.,,home Welcome to the website of Dutch Electro Dutch Electro transport lighting develops and manufactures light fittings and electronics for the commercial vehicle market and the marine industry for more than 30 years now.,,0031455245757,https://dutchelectro.com,,,
Dutch Military Vehicles B.V.,,,,,,,,
Dynamic Ear Company,,,sales@dynamic-ear.com,+31(0)15-7997802,https://dynamic-ear.com,,,https://www.linkedin.com/company/dynamic-ear-company/
Dyneema,,"Our ultra-high-molecular-weight polyethylene (UHMWPE) Dyneema® is founded on groundbreaking engineering. Born from science, engineered for lightweight strength.",,,https://dyneema.com,,,
Eberca,,,,,http://eberca.nl,,,
Echodyne,,"Defense, Security, Autonomy — Learn why Echodyne is a trusted leader, advancing radar tech that serves new applications. If ESA radar was the size of a paperback book, you would use it everywhere. Now you can. Ultra-low SWaP.",,+14254543246,https://echodyne.com,,,https://www.linkedin.com/company/echodyne/
EEMC & Elincom,,"Het is ons streven om de productkwaliteit en duurzaamheid te verhogen door het leveren van uitgelezen producten aan onze klanten. Vele jaren ervaring, hard werk en een strategische keuze aan toeleveranciers liggen daaraan ten grondslag.",,,https://eemc.nl,,,
EIZO Europe GmbH,,"EIZO-monitoren staan voor de hoogste kwaliteit. Elke EIZO-monitor wordt gekenmerkt door een uitstekende beeldkwaliteit, ergonomie en duurzaamheid.",,,https://eizo.nl,,,https://www.linkedin.com/company/eizo/
Electrometric B.V.,,"Electronic test and measurement solutions for laboratories, industry and advanced technical applications worldwide.",info@electrometric.com,,https://electrometric.com,,,https://www.linkedin.com/company/electrometric/
Elfa,,"Een combinatie van uitstekende service, 3 eigen productielocaties en een breed aanbod van A-merken. Neem contact op, wij beantwoorden al uw vragen!",info@elfa.nl,+31(0)206436972,https://elfa.nl,,,
Elma Electronic GmbH,,"Elma Electronic is a leader in Embedded Computing Solutions including integrated systems, boards, modular enclosures, cabinets, and rotary switches. Visit Now",,,https://elma.com,,,https://www.linkedin.com/company/elma-electronic/
Engels Logistiek B.V,,,,,https://engels.eu,,,
EOS,,Creating world-leading space and defence systems technology to enhance the security of Australia and its allies.,,+61 2 6222 7900,https://eos-aus.com,,,https://www.linkedin.com/company/electro-optic-systems-pty-limited/
ERA,,ERA is a world leader in next-generation surveillance and flight tracking solutions with proven multilateration and ADS-B (Automatic Dependent Surveillance - Broadcast) technologies.,,,https://era.aero,,,https://www.linkedin.com/company/era-a-s-
Ericsson,,"Ericsson powers the networks that connect billions. From 5G to AI-driven automation, we help providers and enterprises unlock what connectivity can do.",,,https://ericsson.com,,,https://www.linkedin.com/company/ericsson
ESET Nederland,,,,,https://eset.com,,,
Eurofins EAG Materials Science Netherlands B.V.,,,,,https://location.eurofins.com,,,https://www.linkedin.com/company/eurofins/
Evident Inspection Technologies,,"Solve your toughest challenges with our extensive line of NDT, RVI, and industrial inspection equipment.",,,https://ims.evidentscientific.com,,,
Exail,,"We pioneer advanced technologies to support you in your most critical operations, from the deep sea to outer space.",,,https://exail.com,"34 rue de la Croix de fer, Saint Germain en laye, 78100",Saint Germain en laye,https://www.linkedin.com/company/exail/
Extron,,"Discover the innovative world of Extron and learn about the latest in Pro AV integration products, software, news updates, and expert system support.",,800.633.9876,https://extron.com,,,https://www.linkedin.com/company/extron-
Faes,,"Faes leidt de toekomst van industriële verpakkingen met slimme en duurzame 4PP-oplossingen voor hightech, defensie, entertainment en medische supply chains.",,00310880234300,https://faes.nl,"Hamelendijk 2, Reusel, 5541 RA, Netherlands",Reusel,https://www.linkedin.com/company/faes-thepackagingpeople
Festo,,An Overview of available Festo Websites,,,https://festo.com,,,
FFG,,,info@ffg-flensburg.de,,https://ffg-flensburg.de,,,https://www.linkedin.com/company/ffg-flensburger-fahrzeugbau-gmbh/
Flensburg Technology Systems GmbH,,"FFG and ELTA partner to deliver advanced, integrated solutions for modern armed forces, tailored to meet national and international needs.",,,https://fts-flensburg.de,,,https://de.linkedin.com/company/flensburg-technology-systems-gmbh
Fokker Services Group,,"Fokker Services Group is an independent aerospace service company with a global reach. Providing comprehensive solutions from its five facilities in Europe, Asia and the Americas, Fokker Services Group is a key partner for regional, narrow-body and wide-body platforms in the Commercial, VIP, Cargo and Defense markets. The organization offers a unique set of capabilities, products and services: ‘Modifications & Engineering Services’ for the latest technical solutions; ‘Component & Material Services’ such as nose-to-tail programs, exchange services, component repairs, parts manufacturing and spares deliveries; ‘Airframe Services’ for aircraft MRO including lease transitions and painting; and ‘Aircraft Completion & Conversion Services’ for Executive, VVIP and Special Mission aircraft.",,,https://fokkerservices.com,,,https://www.linkedin.com/company/fokkerservicesgroup
Ford Motor Company Check,,,,,https://ford.co.uk,,,
Getac Technology Corporation,,"Getac manufactures rugged solutions for demanding users in some of the most demanding environments. Explore our full line of high-performance rugged solutions including laptops, tablets, and more.",,,https://getac.com,,,https://www.linkedin.com/company/getactechnology/
Geurtsen Defence,,,,,https://mfgeurtsen.nl,,,
GKN Aerospace,,,,,https://gknaerospace.com,,,
Goliath Hollinda,,,%20maindesk@goliath-hollinda.nl,,https://goliath-hollinda.nl,,,
Groenenboom Container Projects & Coating,,Onze projecten Wat onze klanten zeggen Laatste Nieuws Google Reviews Groenenboom Container Projects & Coating op Google,info@groenenboomcs.,+31162433900,https://groenenboomcs.nl,,,https://www.linkedin.com/company/container-service-c.-groenenboom/
Ground Force Engineering B.V.,,"Metagro staat voor vakmanschap in cabinebouw en innovatieve operator seats. Met focus op ergonomie, service en onderhoud zorgen we voor een veilige, gezonde en efficiënte werkomgeving.",,,,,,https://www.linkedin.com/company/metagro-bv/
GTDS Europe B.V.,,,,,https://gtdsinc.com,,,
HEICO Benelux,,,,,https://heico-group.com,,,
Height Technologies,,,,,https://heighttechnologies.com,,,
Hensoldt,,HENSOLDT is a global high-tech pioneer for defence and security electronics and a market leader in civilian and military sensor solutions.,info@hensoldt.net,+4989 51518-0,https://hensoldt.net,,,https://www.linkedin.com/company/hensoldt
Hexonia GmbH,,,info@hexonia.de,+49 2153 8031 600,http://hexonia.de,,,https://www.linkedin.com/company/hexonia-gmbh/
Heynen B.V.,,"Heynen, works for innovators. We are proud to supply you with professional electronics solutions from the top class suppliers we work with. We choose to work with innovative developers and manufacturers who offer industry leading products.",heynen@heynen.com,0031485550909,http://heynen.com,,,https://www.linkedin.com/company/heynen/
High Eye,,"High Eye develops the Airboxer unmanned helicopter system for long-endurance ISR, maritime surveillance, mapping and critical infrastructure missions.",,,https://higheye.com,,,https://www.linkedin.com/company/828725/
Hittech Group B.V.,,"Discover Hittech: High-end engineering for MedTech, semicon, and robotics. Precision solutions from design to production for innovative industries. Explore now!",pbakker@hittech.com,+31 70 75 75 000,https://hittech.com,,,https://www.linkedin.com/company/hittech-group-bv/?viewAsMember=true%20
Hive Aerospace Collective,,,,,https://hive-aerospace.nl,,,
Hoeflon B.V.,,"Discover the power of Hoeflon Compact Cranes. Sustainable, versatile and always reliable. ✓Innovative ✓Energy-efficient ✓Top quality",,+31(0)342400288,https://hoeflon.com,"Zwolleweg 2, Barneveld, 3771 NR, Nederland",Barneveld,https://www.linkedin.com/company/hoefloninternational
Hoffmann Group,,"Hoffmann Group - high quality tools worldwide available, milling, moulding, cutting, measuring, grinding, handtools, workshopequipment, knowhow, service",,,https://hoffmann-group.com,,,https://www.linkedin.com/company/hoffmanngroupuk
Horizon Flevoland,,,,,https://horizonflevoland.nl,,,
HPE,,,,,https://hpe.com,,,
HTM Technologies,,"Precision machining partner for complex parts and assemblies with certified quality for aerospace, defence and high tech and full control.",info@htm-technologies.com,+31742554040,http://htm-technologies.com,,,https://www.linkedin.com/company/htm-technologies/
Hyllus Systems B.V.,,,,,https://hyllus-systems.com,,,
ICEYE,,ICEYE is the world leader in sovereign intelligence from space.,,,https://iceye.com,,,https://fi.linkedin.com/company/iceye
ICT TriOpSys,,Als specialist in mission critical IT helpen wij organisaties waar security en continuïteit er toe doen.,,,https://triopsys.nl,,,
IDV,,,,,,,,
IHC Defence,,,,,,,,
Ilias Solutions A&D,,,marketing@ilias-solutions.com,,https://ilias-solutions.com,,,https://www.linkedin.com/company/ilias-solutions/
Intelic,,"Autonomy software built for modern defense, Intelic connects air and ground umanned verhicles for military missions.",,,https://intelic.ai,"Kraanspoor 37, Amsterdam, 1033 SC, Netherlands",Amsterdam,https://www.linkedin.com/company/intelic-ai
Intronics,,,,,https://intronics.nl,,,
ISISPACE,,,,,https://isispace.nl,,,https://www.linkedin.com/company/isis---innovative-solutions-in-space-bv
ISOTREX Land Systems B.V.,,Isotrex is an global industry leader in tactical and civilian armored vehicles with thousands of vehicles deployed around the world.,info@isotrex.com,+971 04 591 5423,https://isotrex.com,"05590 60289, Dubai, AE",Dubai,
Iv,,,,,,,,
Jump Innovations B.V.,,"Innovatieve Digitale Partner — Jump adviseert, ontwikkelt, implementeert maatwerk apps. Begeleid digitale transformaties. Creeër inzicht door datamanagement. Contact ons voor vrijblijvende demo! Mendix Specialist.",janmaarten@jump.nl,06 – 2208 2817,https://jump.nl,"Stationsplein 4L, Zwijndrecht, Zuid-Holland, 3331 LL, Netherlands",Zwijndrecht,https://www.linkedin.com/company/jumpnl/
Kirintec,,Kirintec is an agile defence and security business specalising in the design and production of innovative security technology solutions.,,,https://kirintec.com,,,https://www.linkedin.com/company/kirintec/
Kiwa Nederland B.V.,,"We test, inspect and certify to create trust in your products, services, processes, (management) systems and employees. Kiwa is a global specialist in Testing, Inspection, Certification (TIC) and Training.",,+31 (0)88 998 44 00,https://kiwa.com,"Sir Winston Churchilllaan 273, Rijswijk, Nederland",Rijswijk,https://www.linkedin.com/company/kiwa
KMWE Aerospace,,"KMWE designs, builds and continuously improves high tech components, modules and systems based on precision engineering and machining.",,,https://kmwe.com,,,https://nl.linkedin.com/company/kmwe
KNDS,,"KNDS unites Krauss-Maffei Wegmann and Nexter, leading European military land system manufacturers from Germany and France.",,,https://knds.com,,,
KPN,,"Met KPN Combivoordeel stel je al jouw thuis en mobiele abonnementen zelf samen. Internet, mobiel, TV, entertainment en meer. Via het netwerk van Nederland.",,,https://kpn.com,,,https://www.linkedin.com/company/kpn
KVE Composites B.V.,,,info@kve.nl,,https://kve.nl,,,https://www.linkedin.com/company/kve-composites/?originalSubdomain=nl
Kärcher Futuretech,,"Kärcher Futuretech entwickelt und produziert mobile Systeme im Bereich CBRN-Dekontamination, Trinkwasserversorgung, Verpflegung und Feldlager.",,+497195143300,https://karcher-futuretech.com,,,https://www.linkedin.com/company/kaercher-futuretech-gmbh
L3 Harris Technologies,,"At L3Harris, we anticipate and mitigate risk with agile end-to-end solutions that meet our customers' mission-critical needs across all domains.",,,https://l3harris.com,,,https://www.linkedin.com/company/l3harris-technologies/
Lamba Technologies,,"Lamba Technologies supplies professional electronic components and engineering services to Europe's most demanding industries — RF & Microwave, Electromechanical & Optical, Frequency Control, Navigation and Power. Distribution, design-in, custom build and system integration.",info@lambatechnologies.com,+31651266414,https://lambatechnologies.com,,,
LaserAlliance,,Brainport Eindhoven is Europe's most innovative technology region. Over 5000 high tech and IT companies work together in a unique ecosystem.,,,,,,https://www.linkedin.com/company/brainport-eindhoven/
Leidel und Kracht Defence Solutions,,Die Unternehmen der Leidel & Kracht Gruppe verbindet der Schaumstoff und unterscheiden sich in der Spezialisierung.,defence.solutions@lk-verpackung.de,,https://leidel-kracht.de,,,https://www.linkedin.com/company/leidel-kracht-verpackungs-technik/
LEMO Connectors B.V.,,"Explore LEMO's original push-pull connectors, delivering high-performance interconnect solutions for demanding environments for over 80 years.",,,https://lemo.com,,,https://www.linkedin.com/company/lemo/
LS telcom AG,,"Welcome to the LS telcom homepage! We deliver technologies and services to national and international regulatory bodies, to mobile and broadcast operators, to public safety, transport, utilities, oil & gas, defense, and vertical markets. In an increasingly connected world, we optimize spectrum management and use and enable new business models based on IoT.",,+4972279535600,https://lstelcom.com,,,https://www.linkedin.com/company/ls-telcom
MARIN,,"Research institute MARIN is a provider of advanced expertise and independent research for the maritime industry. Better Ships, Blue Oceans.",info@marin.nl,0031317493911,https://marin.nl,,,https://www.linkedin.com/company/marin/
Masévon Technology,,"Masévon Group: Make Complex Easy. Wereldwijd actief in mechatronische systemen voor semicon, defensie, big science en medische technologie.",info@masevon.com,+31 (0)523 23 85 60,,,,
Mehler Protection,,"Explore advanced body armour and platform protection solutions, trusted globally for innovation and reliability.",,,https://mehler-protection.com,,,https://www.linkedin.com/company/mehler-protection/
Meilink Borculo,,"Specialist in het ontwerpen/vervaardigen van bestendige verpakkingen, het vakkundig verpakken, hightech reinigen en vervoeren van kapitaalgoederen.",,,https://meilink.com,,,https://www.linkedin.com/company/meilink
Milrem Robotics B.V.,,"Milrem Robotics unmanned tech is combat-ready, ensuring operational effectiveness, tactical advantages, and the safeguarding our troops’ lives.",,3726620865,https://milremrobotics.com,,,https://www.linkedin.com/company/milremrobotics
Ministry of Economic Affairs and Climate Policy,,Rijksoverheid.nl is de website van het Rijk met uitleg en nieuws over wet- en regelgeving van alle ministeries.,,,,,,
Motorola Solutions,,"Motorola Solutions is a leader in mission-critical communications products, solutions & services for communities & businesses. Learn more!",,+1-847-576-5000,https://motorolasolutions.com,,,https://www.linkedin.com/company/motorolasolutions/
Nanuk EU,,"NANUK - World's Best Protective Cases Built to Organize, Protect and Carry. Fast and Free Shipping – SHOP NOW! Lifetime warranty - MIL-Spec Certified - 31 sizes and growing – Customization Services – Commercial quotes available",jobs@nanuk.com,+31503128694,https://nanuk.eu,"9761 TD, Eelde, Netherlands",Eelde,https://www.linkedin.com/company/plasticase-inc
Naval Group,,"Acteur international du naval de défense, Naval Group est partenaire des États dans la maîtrise de leur souveraineté maritime.",,,http://naval-group.com,,,https://www.linkedin.com/company/naval-group
ND SatCom,,,,,http://ndsatcom.com,,,
Nedinsco B.V.,,"Nedinsco develops and produces opto-mechatronical systems. We provide visibility to our customers, even under the most difficult conditions.",info@nedinsco.com,+31 (0)77 355 87 77,https://nedinsco.com,,,https://www.linkedin.com/company/nedinsco-bv/
Nevesbu B.V.,,,,,https://nevesbu.com,,,
NLR - Royal Netherlands Aerospace Centre,,,,,https://nlr - royal netherlands aerospace centre,,,
NUNC Capital B.V.,,"NUNC Capital is a venture-building investment firm specializing in defense tech, backing innovators in unmanned systems, mission-critical software, and more.",hello@nunccapital.com,+31 (0) 88 532 3410,https://nunccapital.com,,,https://www.linkedin.com/company/nunc-capital-bv/
Oko Camera,,,,,https://oko.camera,,,
OPACKGROUP,,"OPACKGROUP, the sustainable innovator in sustainable and flexible packaging, with innovative solutions for various sectors.",info@opackgroup.com,0031416358100,https://opackgroup.com,,,https://www.linkedin.com/company/opackgroup/mycompany/?viewAsMember=true
Optics11,,"Experience the cutting-edge of fiber optic sensing solutions with Optics11, a global leader empowering data-driven decision-making for a secure society. Optics11 specializes in reliable, highly sensitive, and accurate monitoring solutions, catering to the critical needs of sectors such as energy and defense. Trusted by industry leaders such as Airbus and Sony, these solutions enhance operational efficiency through real-time data monitoring. In the energy sector, Optics11's technology excels in partial discharge monitoring for transformers, cable joints, and switchgear across diverse settings. This technology is specifically engineered to protect vital assets, ensuring their safe and reliable operation, while minimizing downtime. In the defense sector, Optics11 offers advanced systems that provide situational awareness and bolster security. These solutions help military organizations detect and locate threats, monitor perimeters, and protect critical underwater infrastructure. With deep expertise in fiber optic sensing and a commitment to progress, Optics11's innovative solutions are leading the way in sensing technology. Embrace data-driven decision-making with Optics11, shaping a more secure and efficient world.",,,https://optics11.com,,,https://www.linkedin.com/company/optics11bv
OPTO-MST,,"We specialise in the Development and Production of Laser-Detection, -Reconnaissance and Tracking System",info@opto-mst.de,+49 361 663 2422,https://opto-mst.vision,,,
Panaro Services B.V.,,,,,https://panaroservices.com,,,
Patria,,Patria is a modern and international defence and technology company with over 100 years of experience.,,,https://patriagroup.com,,,https://www.linkedin.com/company/patria
Pexip,,Secure your video meetings with Pexip's self-hosted solution for ultimate privacy and control. Seamlessly connect across meeting platforms and meeting rooms. Trusted by tech giants and governments worldwide.,,,https://pexip.com,,,https://www.linkedin.com/company/pexip/
PhotonFirst,,"PhotonFirst fiber optic sensing solutions: Turn light into actionable data using reliable, affordable and scalable products for precise asset measurements",team@photonfirst.com,0031850076700,https://photonfirst.com,,,http://linkedin.com/company/photonfirst
Prezis,,,,,https://prezis.eu,,,
Profile Equipment,,,,,https://profile equipment,,,
Providence Europe B.V.,,"Providence provides government, defence, and law enforcement customers with bespoke capability development initiatives, equipment procurement solutions, and best in class operational training.",,,https://providenceitf.com,,,
Prowise Interactive displays,,Prowise ontwikkelt digitale leeroplossingen om leerkrachten ondersteuning te bieden. Op maat van de klas én de leerling.,feedback@prowise.com,00310495497110,https://prowise.com,,,https://www.linkedin.com/company/prowise-bv/
Radial Torque Tools,,Welkom op de website van Radial Torque Tools. Dé exclusieve distributeur van RAD Momentsleutels voor Europa en Noord-Afrika.,sales@radialtorque.eu,+31355882450,https://radialtorque.eu,,,https://www.linkedin.com/company/radial-torque-tools-bv/
Refitech B.V.,,"Specialized in the engineering and series production of composite components, since 1989. Efficient production processes. In-house CNC milling. Experts in product assemblies.",,+31416330589,https://refitech.eu,,,https://www.linkedin.com/company/refitechcompositesolutions
Regout Group,,Met circa 275 vakmensen en bijna 200 jaar ervaring vormt de Regout Group een sterke familie van gespecialiseerde bedrijven.,,+31433516666,https://regoutgroup.com,,,
Reiser Simulation and Training GmbH,,"Full flight simulators, flight training devices, XR simulation and hoist trainers, built near Munich. EASA and FAA qualified. Family-owned since 1988.",,,https://reiser-st.com,,,https://www.linkedin.com/company/reiser-simulation-and-training/
Renishaw,,"Providing solutions for precision measurement and process control, additive manufacturing, position and motion control, and industrial automation, as well as healthcare and scientific applications.",,,https://renishaw.com,,,https://www.linkedin.com/company/renishaw
RH Marine,,"Optimaliseer uw maritieme prestaties met RH Marine, de onafhankelijke en toonaangevende systeemintegrator en innovator van elektrische- en automatiseringssystemen.",info@rhmarine.com,+31104871911,https://rhmarine.com,,,https://www.linkedin.com/company/rh-marine/
Rheinmetall AG,,Rheinmetall Defence Nederland levert voertuigen van de volgende generatie voor de Nederlandse strijdkrachten en maakt deel uit van het ARTEC Boxer consortium.,,+31 88 1302 500,https://rheinmetall.nl,"Rheinmetall Platz 1, Dusseldorf, 40476, Germany",Dusseldorf,
Robin Radar Systems,,"Detect, monitor and track airborne threats in a wide range of conditions with advanced bird and drone detection radar systems.",info@robinradar.com,+31 8 8700 8700,https://robinradar.com,,,https://www.linkedin.com/company/robin-radar-systems-b-v-/
Rohde & Schwarz,,"Rohde & Schwarz is ensuring a safer and connected world with its Test & Measurement, Technology Systems and Networks & Cybersecurity Divisions.",sales.rsindia@rohde-schwarz.com,,https://rohde-schwarz.com,,,https://www.linkedin.com/company/rohde-&-schwarz
Rondal,,At Rondal we design and manufacture high-performance sailing systems and components for superyachts that bring out the best in sailing.,info@rondal.com,+31527243500,https://rondal.com,,,https://www.linkedin.com/company/rondal
Roossien,,"Roossien ontwerpt, produceert en monteert maatwerk kooiladders, bordestrappen, brugtrappen en dakveiligheid. Specialist in veilig werken op hoogte.",,+31598393373,https://roossien.nl,"A. Einsteinlaan 43, Kolham, 9615 TE, Netherlands",Kolham,
Rösler Benelux B.V.,,,,,https://rosler.com,,,
S&T,,"At S[&]T we contribute to a safer life on Earth by translating space data into valuable and actionable insights. With over two decades of expertise we empower organisations, governments, and industries to strengthen their information position and enhance decision-making.",,,,,,
SAAB AB,,"Saab serves the global market of governments, authorities and corporations with products, services and solutions ranging from military defence to civil security.",,+4613180000,https://saab.com,,,https://www.linkedin.com/company/saab
Safety Masters B.V.,,"Safety Masters, Masters in Safety",,,https://safetymastersinternational.com,,,
Safetyraft,,"Our single-person SafetyRaft® is the ultimate lifeline, specifically engineered for life-saving performance in any water emergency, with a focus on cold water survival. This personal survival system offers a full-body life raft designed to enhance survival in maritime, marine, naval, offshore and wind park rescue scenarios. Lightweight and compact, the raft is packed in a convenient backpack and automatically deploys upon water immersion, with the option for manual inflation.",karin@safetyraft.com,+31855360435,https://safetyraft.com,"5 Wijnbergseweg, Braamt, GE, 7047 CZ, Netherlands",Braamt,https://www.linkedin.com/company/wix-com
Sandgrain B.V.,,"SandGrain’s CyberRock delivers immutable hardware, post-quantum resilience, and easy to implement cloud security.",,,https://sandgrain.eu,,,https://www.linkedin.com/company/sandgrain-b-v/?viewAsMember=true
Scura,,,,,https://scura.ai,,,
