company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Saskia - gorąca czekolada,,,,sklep@saskia.pl | +48 790 205 905,https://saskia.pl,"Os. Sikorskiego 5/2, 64-000 Kościan, Polska",,
SOVRANA POLSKA SP. Z O.O.,,,,office@sovrana.com.pl | 32 6450016,https://sovrana.pl,"PRZEMYSŁOWA 3, 32-300 OLKUSZ, POLSKA",,
Szef Kuchni Magazyn Branży Gastronomicznej,,,,b.kazmierczak@szef-kuchni.com.pl | 664 245 956,https://szef-kuchni.com.pl,"Andersa 7, 61-894 Poznań, Polska",,
Słota Jodłowa Wędliny Regionalne,,,,lucjakopacz@slotajodlowa.pl | 511889774,,"Jodłowa 2, 39225 Jodłowa, Poland",,
TOMGAST sp. z o.o.,,,,tomgast@tomgast.pl | +48 42 674 85 87,https://tomgast.pl,"Beskidzka 123/125, 91-610 Łódź, Polska",,
Vitax Waldemar Witczak,,,,info@vitax.czest.pl | +48 512 329 129,https://vitax.czest.pl,"Mstowska 2e, 42-270 NIEZNANICE, Poland",,
Weingut Jung,,,,info@wein-macht-jung.de | +49 06737 246,https://wein-macht-jung.de,"Alzeyer Str. 4, 55278 Undenheim, Deutschland",,
Wina z Tejo,,,,tejo@4public.pl | 0048 691 360 576,https://winaztejo.pl,"Włodarzewska 59D/35, 02-384 Warszawa, Polska",,
Winterhalter Polska,,,,biuro@winterhalter.com.pl | +48 22 773 25 52,https://winterhalter.pl,"Krajobrazowa 2, 05-074 Wielgolas Duchnowski, Polska",,
Worldline Financial Services (Europe) S.A.,,,,tomasz.cholewa@worldline.com | +48 725 961 000,https://worldline.com,"Prosta 68, 00-838 Warszawa, Polska",,
Wrapmaster,,,,international.sales@cofresco.com | 01952678800,https://wrapmaster.global,"45 Hortonwood, TF1 7FA Telford, United Kingdom",,
YOURA SPIRITS,,,,kontakt@youraspirits.pl | +48601802763,https://youraspirits.pl,"Gromadzka 24 c, 30-714 Kraków, POLSKA",,
Združenie Malokarpatská vínna cesta,,,,mvc@mvc.sk | +421 905 467 745,,"Horná 20, 90001 Modra, Slovakia",,
