company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Hong Kong Exchanges and Clearing (HKEX),,,trd@hkex.com.hk,+852 2522 1122,https://hkex.com.hk,"8/F, Two Exchange Square, 8 Connaught Place, Central, Hong Kong",,
Huatai Financial Holdings,,,cs@htfc.com.hk,+852 3916 1666,https://htfc.com.hk,"21/F, The Center, 99 Queen's Road Central, Hong Kong",,
Illinois Tech (Stuart School of Business),,,communications@stuart.iit.edu,+1 312-906-6500,https://iit.edu,"565 West Adams Street, Chicago, IL, 60661",,
Intercontinental Exchange (ICE),,,info@theice.com,+1 212 748 4008,https://ice.com,"5660 New Northside Drive NW, 3rd Floor, Atlanta, GA 30328",,
ITRS Group,,,apply@itrsgroup.com,+44 20 7638 6700,https://itrsgroup.com,"The Bonhill Building, 15 Bonhill Street, London EC2A 4DN",,
Korea Exchange (KRX),,,global@krx.co.kr,+82 1577-0088,https://global.krx.co.kr,"40, Munhyeongeumyung-ro, Nam-gu, Busan 48400",,
Magmio,,,info@magmio.com,4.20531E+11,https://magmio.com,"Sochorova 3226/40, Brno-Žabovresky, 616 00",,
McKay Brothers,,,contact@mckay-brothers.com,+1 312 948 9188,https://mckay-brothers.com,"6250 Claremont Avenue, Suite 300, Oakland, CA 94618",,
MexDer (Mercado Mexicano de Derivados),,,timexder@grupobmv.com.mx,+52 55 5342-9999,https://mexder.com.mx,"Paseo de la Reforma 255, Piso 10, Col. Cuauhtémoc, 06500 Mexico City",,
MIAX Exchange Group,,,TradingOperations@miaxglobal.com,609-897-7300,https://miaxglobal.com,"7 Roszel Road, Suite 1A, Princeton, NJ 08540",,
Nanhua USA,,,info@nanhua-usa.com,+1 (312) 374-4885,https://nanhua-usa.com,"30 South Wacker Drive, Suite 3850, Chicago, IL 60606",,
National Futures Association (NFA),,,information@nfa.futures.org,312-781-1410,https://nfa.futures.org,"320 South Canal, #2400, Chicago, IL 60606",,
Japan Exchange Group (JPX),,,servicedesk@jpx.co.jp,+81 3-3666-1361,https://jpx.co.jp,"2-1 Nihombashi Kabutocho, Chuo-ku, Tokyo 103-8224",,
OSTTRA,,,info@osttra.com,+44 20 7260 2000,https://osttra.com,"10 Brushfield Street, London E1 6AA",,
Pico Quantitative Trading,,,sales@pico.net,16467016120,https://pico.net,"32 Old Slip, 16th Floor, New York, NY, 10005",,
Quod Financial,,,sales@quodfinancial.com,4.4208E+11,https://quodfinancial.com,"17 Dominion Street, Moorgate, London, EC2M 2EF, United Kingdom",,
Ragnarok Systems,,,support@ragnerock.com,+1 312-858-8300,https://ragnerock.com,"20 N Wacker Drive, Suite 1000, Chicago, IL 60606",,
Scila,,,info@scila.se,+46 733 47 87 10,https://scila.se,"Sveavägen 17, SE-111 57 Stockholm",,
Shengli Technologies,,,service@shenglisoft.com,0571-87809027,https://shenglisoft.com,"4th Floor, New Century Building, 3766 Nanhuan Road, Binjiang District, Hangzhou, Zhejiang",,
Solidus Labs,,,hello@soliduslabs.com,+1 646-450-6718,https://soliduslabs.com,"New York, NY",,
Stellar Trading Systems,,,support@stellartradingsystems.com,+44 20 7664 6450,https://stellartradingsystems.com,"46 Bow Lane, London EC4M 9DL",,
Take Profit Trader,,,support@takeprofittrader.com,+1 904-895-4782,https://takeprofittrader.com,"9100 Conroy Windermere Rd, Suite 200, Windermere, FL 34786",,
Montréal Exchange (TMX Group),,,info@m-x.ca,+1 514-871-2424,https://m-x.ca,"1800-1190 Avenue des Canadiens-de-Montréal, Montréal, QC, H3B 0G7",,
Trading Technologies (TT),,,info@tradingtechnologies.com,+1 312 476 1000,https://tradingtechnologies.com,"222 S Riverside Plaza, Suite 1100, Chicago, IL 60606",,
TS Imagine,,,info@tsimagine.com,+1 212-359-4100,https://tsimagine.com,"1 Penn Plaza, 49th Floor, New York, NY 10119",,
Webull,,,support@webull.com,+1 (888) 828-0618,https://webull.com,"44 Wall Street, Suite 501, New York, NY 10005",,
Zayo Group,,,contact@zayo.com,866.364.6033,https://zayo.com,"1401 Wynkoop St, Suite 500, Denver, CO 80202",,
Zhengzhou Commodity Exchange (CZCE),,,query@czce.com.cn,+86 371 65610800,https://czce.com.cn,"Futures Mansion, No. 30 Shangwu Waihuan Road, Zhengdong New District, Zhengzhou, Henan 450018",,
