company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
EQUIFAB,,,,croyo@equifab.es,https://equifab.es,"C. Motors 6 (Pol. Ind. Comte de Sert), Castellbisbal, Barcelona, 08755, Spain",,
Equinsa Networking,,,,eqnw@equinsa.es,https://equinsanetworking.com,"C/ Primavera, 14.28850 - Torrejón de Ardoz (MADRID), Torrejón de Ardoz (MADRID), Madrid, 28850, Spain",,
EUROCONNEX,,,,info@euroconnex.eu | +34972468380,,"Polígon industrial Pla de l’Illa, Nave 1, Quart d'Onyar, GIRONA, 17242, Spain",,
Evernex,,,,,https://evernex.com,"Calle de Emilio Muñoz 3, Madrid, Madrid, 28037, Spain",,
Exide Technologies Energy Solution S.L.U.,,,,,https://exidegroup.com,"A-2 41, Alcalá de Henares, M, 28805, Spain",,
Fibratel,,,,hola@fibratel.com | +34902488499,https://fibratel.com,"Calle Xaudaró, 11, 28034 Madrid, Madrid, Barcerlona, 28034, Spain",,
FLYTECH,,,,aalarcon@flytech.es,https://flytech.es,"Sardenya, 286, BARCELONA, 08013, Spain",,
FNT Software,,,,+1 862 437 0682,https://fntsoftware.com,"IT-Campus 2-4, Ellwangen, 73479, Germany",,
Gaestopas,,,,,https://gaestopas.com,"Poligono Akarregi - Parcela 6, Hernani, Guipuzcoa, 20120, Spain",,
GERFLOR,,,,,https://gerflor.es,,,
GESAB,,,,info@gesab.com,https://gesab.com,"AVENIDA DEL MOGENT 68, LLINARS DEL VALLES, Barcelona, 08450, Spain",,
Gespasa,,,,34973451072,https://gespasa.es,"Horta d'Amunt, s/n, BALAGUER, LLEIDA, 25600, Spain",,
Grupo Datesa - Datesa Soluciones - Datesa Seguridad,,,,,https://datesasoluciones.es,"Avenida de la Democracia 7, Madrid, 28031, Spain",,
GRUPO SECOEX,,,,info@gruposecoex.com,https://gruposecoex.com,"CALLE NEVERO DOCE, 6 NAVE A17, Badajoz, 06006, Spain",,
GS YUASA ESPAÑA,,,,,https://yuasaiberia.com,"Calle Alcañiz, 23 2ª Planta, 28042 Madrid, Madrid, 28042, Spain",,
HIDROTEN,,,,,https://hidroten.com,"Poligono Industrial Pla De La Vallonga  C/ Agua, 28, 03006 Alicante, ALICANTE, 03006, Spain",,
Hilti,,,,,https://hilti.es,"Camino de la Fuente de la Mora 1, Madrid, M, 28050, Spain",,
HIMOINSA,,,,,https://himoinsa.com,"C/EDISON, 57 PARCELA 8 P.I. LAS MEZQUITAS, Getafe, Madrid, 28906, Spain",,
HMS Networks,,,,,https://hms-networks.com,"Carrer Milà i Fontanals, 7, Igualada, Barcelona, 08700, Spain",,
Hoppecke,,,,info@hoppecke.com,https://hoppecke.com,"Logistyczna 10, Srodka, 63-006, Poland",,
Hovmand A/S,,,,info@hovmand.com | +45 57 83 33 00,https://hovmand.com,"15 A Sandvadsvej, Køge, Køge, 4600, Denmark",,
Huurre,,,,huurre@huurreiberica.com | (+34) 972 463 085,https://huurreiberica.com,"Carrer Serinyà 43, Polígono Industrial El Trust, Cassà de la Selva, Girona, 17244, Spain",,
IBERICA Energy & Data Centers,,,,,https://ibericaenergy.es,"Calle Picos de Europa 1, Paracuellos de Jarama, Madrid, 28860, Spain",,
Iberternic,,,,info@ibertecnic.com | +34934739137,,"Llobregat, 6-8 Nave 2 Pol.Ind.El Pla, MOLINS DE REI, BARCELONA, 08750, Spain",,
ICOTEK IBERIA,,,,info@icotek.com,https://icotek.com,"Carrer de la Ciència 19, Gavà, BARCELONA, 08850, Spain",,
IGIC,,,,,,"Calle Manuel Altolaguirre 1, Almonte, 21730, Spain",,
IN-QUATTRO,,,,info@in-quattro.com,https://in-quattro.com,"VIA DEGLI OLMETTI 39 E, FORMELLO, ROMA, 00060, Italy",,
INAEL,,,,inael@inael.com,https://inael.com,"CALLE RIO JARAMA (POL IND SANTA MARIA BENQUERENCIA) 7, (POL IND SANTA MARIA BENQUERENCIA), TOLEDO, Toledo, 45007, Spain",,
Inserty,,,,inserty.madrid@inserty.net | +34911623460,https://inserty.com,"Carrer del Progrés 7, Montcada i Reixac, Barcelona, 08110, Spain",,
Intercel,,,,sales-electrification@intercel.eu | +310885149900,https://intercel.eu,"Bonner Straße 365, Düsseldorf, NRW, 40589, Germany",,
Interplast SA,,,,%2B30210.6204400,https://interplast.gr,"Industrial Area of Komotini, Komotini, Greece, 69100, Greece",,
ISOPAN,,,,isopan@isopan.es,https://isopan.es,"POLIGONO INDUSTRIAL CONSTANTI (AVDA DE LES PUNTES), Parcela 2, CONSTANTI, Tarragona, 43120, Spain",,
ITALSAN,,,,atencionalcliente@italsan.com | +34918060723,https://italsan.com,"Carrer de la Màquina 8b, pol ind. el regas, Gavà, Barcelona, 08850, Spain",,
Itercon - Cyclus Group,,,,,https://grupocyclus.com,"Carrer de Jesús 81, València, Valencia, 46007, Spain",,
JIANGSU ETERN COMPANY LIMITED,,,,,,"50 Zhonghua Road, 5th Floor, Sub-Building of International Trade Mansion,, Nanjing, 210000, China",,
JOHN COCKERILL SA,,,,(+8610) 52659708,https://johncockerill.com,"1 Rue Jean Potier, Seraing, 4100, Belgium",,
Johnson Controls,,,,inquiry@jci.com | (800) 289-2647,https://johnsoncontrols.com,"Het Hofveld 6e, Dilbeek, 1702, Belgium",,
Keynet Systems,,,,,,"Calle F Oeste Poligono Industrial Malpica, Zaragoza, Zaragoza, 50016, Spain",,
KSB Spain,,,,,https://ksb.com,"Urteta Bidea s/n, Zarautz, SS, 20800, Spain",,
KX LOAD,,,,,,"Unit 2508, DFC, Huli District, Xiamen, Fujian, 361000, China",,
Lazzen,,,,,https://lazzen.com,"Rm A 20/F WANG CHEONG BLDG, 251 RECLAMATION ST, Yau Ma Tei, Kowloon, Hong Kong",,
LEGRAND,,,,,https://legrand.co.uk,"128 Avenue Marechal de Lattre de Tassigny, Northumberland Business Park, Limoges, Northumberland, 87000, France",,
LEOCH BATTERIES,,,,info@leoch.fr | 00302105760318,https://leoch.eu,"Camino de Pinares Llanos 9, Villaviciosa de Odón, 28670, Spain",,
Lindapter International,,,,enquiries@lindapter.com | +441274521444,https://lindapter.com,"Brackenbeck Road, Bradford, West Yorkshire, BD7 2NF, United Kingdom",,
LINDNER,,,,,,"Calle Lauaxeta Olerkaria 52A, Mungia (Bizkaia), Pais Vasco, 48100, Spain",,
LMSI Engineering,,,,geral@lmsi.pt | +351 218 920 900,https://lmsi.pt,"R. Afonso Annes Penedo, 56, Lisboa, Portugal, 1950-014, Portugal",,
MARECHAL ELECTRIC,,,,contact@marechal.com | +330145116000,https://marechal.com,"5 Avenue du Chemin de Presles, Saint Maurice, VAL-DE-MARNE, 94410, France",,
MASTER BATTERY,,,,info@masterbattery.es,https://masterbattery.es,"Paseo de Extremadura 39, Mostoles, Madrid, 28935, Spain",,
Mayekawa,,,,mayekawa@mayekawa.es,https://mayekawa.es,"CALLE MONTEVIDEO (PG INDUSTRIAL CAMPORROSO), 5 - NAVE 13, (PG INDUSTRIAL CAMPORROSO), ALCALA DE HENARES, Madrid, 28806, Spain",,
"Mecca Power Co., Ltd.",,,,,https://meccagen.com,"Room 11, 10th Floor, Building A1, Cangshan Wanda Plaza, No. 272 Pushang Avenue, Jinshan Street, Fuzhou, Fujian, Cangshan, China",,
MEGMEET,,,,services@wangjiahuan.net | 400 666 2163,https://megmeet.com,"No.63 Xuefu Road, Nanshan District,34th Floor, High-tech Zone Union Tower, Shenzhen, 518052, China",,
MIDEA FRIGICOLL HVAC,,,,dpo@frigicoll.es,https://frigicoll.es,"Carrer Blasco de Garay 4, Sant Just Desvern, B, 08960, Spain",,
Mitsubischi Electric,,,,,https://es.mitsubishielectric.com,"P.E. San Fernando – Ed. Europa – Avda. de Castilla 2, 1ª planta, San Fernando de Henares, Madrid, 28830, Spain",,
"Navarro Molina Instalaciones HV, S.L.",,,,info@navarromolinaingenieria.com,https://navarromolinaingenieria.com,"Paseo Pedro Simón Abril 17, Entreplanta 02003 Albacete, Albacete, Castilla la Mancha, 02003, Spain",,
Nemix,,,,comercial@nemix.es,https://nemix.es,"Avda. José Luis de Goyoaga, 32, of. 105-106, Erandio, Bizkaia, 48950, Spain",,
Netceed,,,,8336382333,https://netceed.com,"Fuerteventura, 4 Bajo, San Sebastián de los Reyes, Madrid, 28703, Spain",,
Nexconec,,,,,https://nexconec.com,"NEXCONEC Europe, 224 rue du champ du roy, Chasse-sur-Rhône, 38670, France",,
NORVENTO,,,,,https://norvento.com,"Rúa Ramón María Aller Ulloa 23, Lugo, Lugo, 27003, Spain",,
nVent,,,,,https://nvent.com,"Jules Verneweg 75, Tilburg, 5015 BG, Netherlands",,
NÜO PLANET,,,,arco@by.com.es | +34918707193,https://nuoplanet.com,"Calle Tomas Edison 5, Arganda del Rey, M, 28500, Spain",,
O9 DIRECTO IINDUSTRIA SLU,,,,,,"C/ HILANDERAS, 64EDIFICIO BELASKO 64 20303 IRUN GIPUZKOA, IRUN, GIPUZKOA, 20303, Spain",,
Open Compute Project,,,,,https://opencompute.org,"13785 N HWY 183, Suite 125, Austin, TX 78750, United States",,
Panduit Europe Ltd,,,,appartners@panduit.com | 001-803-65-7571,https://panduit.com,"1 Oliver's Yard, 55 City Road, London, Greater London, EC1Y 1HQ, United Kingdom",,
Pemsa,,,,atencionalcliente@pemsa-rejiband.com,https://pemsa-rejiband.com,"Galileo Galilei, 22-24Alcalá de Henares, Madrid                                                       España, Alcala de Henares, Madrid, 28806, Spain",,
Permastore Limited,,,,,https://permastore.com,"Eye, IP23 7HS, United Kingdom",,
PHS West,,,,ap@phswest.com | 1-763-498-7576,https://phswest.com,"6704 Bleck Drive, Rockford, MN, 55373, United States",,
Portugal DC,,,,,https://portugaldc.pt,"4 Rua dos Lusíadas, Lisboa, 1300-364, Portugal",,
Powershield,,,,,https://powershield.com,"3A Target Court, Auckland, 0627, New Zealand",,
PROTEC FIRE DETECTION,,,,protec@protecspain.com | 902002550%20,https://protecspain.com,"ARGENTONA, BARCELONA, 08310, Spain",,
Prysmian,,,,,,"Carretera C-15, km 2. Polígon Masia d'en Notari, Vilanova i la Geltrú, Barcelona, 08800, Spain",,
Purafil,,,,%20administracion@comercialarbal.es | +34985564137,,"Calle de la Marcha del Hierro 9, Avilés, Asturias, 33401, Spain",,
Q SAFETY BY QUIRON PREVENCION,,,,,https://qsafety.quironprevencion.com,"Calle de Valentín Beato 5, Madrid, 28037, Spain",,
REAL,,,,info@rls.nl,,"Röntgenweg 22, Alphen aan den Rijn, 2408 AB, Spain",,
Reichle & De-Massari,,,,,,"Calle Pollensa 2, Planta 1, Oficina 13, Las Rozas de Madrid, 28230, Spain",,
Rentaload,,,,,https://rentaload.com,"353 rue de la Chapelle,, Gleizé, 69400, France",,
Riello,,,,,https://riello-enerdata.es,"C/ Labradores, 11. Parque Empresarial Prado del Espino.Boadilla del Monte, Madrid, Madrid, 28660, Spain",,
RISTER,,,,info@rister.com | 93 439 92 44 - 91 439 92 44,https://rister.com,"Avinguda de Roma 97, Barcelona, 08029, Spain",,
Rittal,,,,info@rittal.de | +49 2772 – 505 1855,https://rittal.com,"Mas Baiona, 40Pol. Ind. Can Roqueta, Sabadell, Barcelona, 08202, Spain",,
Roxtec,,,,info@roxtec.com | +46 455 123 456,https://roxtec.com,"AVENIDA CIUDAD DE BARCELONA, 81 - A 2 PLT, MADRID, Madrid, 28007, Spain",,
SANGFOR,,,,,https://sangfor.com,"Calle de Ribadesella 7, Torrelodones, Madrid, 28250, Spain",,
SANSHENG,,,,,,"Unit 2508, DFC, Huli District, Xiamen, Fujian, 361000, China",,
SCC,,,,,https://es.scc.com,"Teide nº 4 – Núcleo 2 – 1ª Planta – 28703 S.S de los Reyes (Madrid), Madrid, Madrid, 28703, Spain",,
Scneider Electric,,,,,https://schneiderelectric.es,"Carrer de Bac de Roda 52, Barcelona, Barcelona, 08019, Spain",,
Sevilla Datacenter & Comvive,,,,,,"Calle Nicolás Copérnico 18, La Rinconada, 41300, Spain",,
SINEXCEL,,,,,,"Unit 2508, DFC, Huli District, Xiamen, Fujian, 361000, China",,
"Sistemas de Control CV, S. L.",,,,sico@sicocv.es,,"C/ Riu Vinalopó 15-17, Nave C4Polígono Industrial Fonpor, Quart de Poblet, VALENCIA, 46930, Spain",,
sitsSpain,,,,info@sitspain.com | +34916710608,,"Calle José Gárate 11, Coslada, M, 28823, Spain",,
SME Soluciones,,,,,https://sme-soluciones.es,"Calle Acero 18, Colmenar Viejo, 28770, Spain",,
Socomec,,,,,https://socomec.com,"Polígon Industrial Guixeres, Avinguda del Guix, 31, 08915 Badalona, Barcelona,, Badalona, 08915, Spain",,
Socored,,,,,https://socored.es,"Calle de la mare pilar franquet 26, Sitges, Barecelona, 08870, Spain",,
Solventia Solutions,,,,,https://solventia-solutions.com,"Calle Pintores 5, Villaviciosa de Odon, Madrid, 28670, Spain",,
STALFLEX,,,,,,"Piaskowa 134A, Tomaszów Mazowiecki, Łódzkie, 97-200, United Kingdom",,
Starline,,,,,,"Torre Europa, P.º de la Castellana, 95, Madrid, Madrid, 28046, Spain",,
Steelnet Sistemas,,,,steelnet@steelnetsistemas.com,https://steelnetsistemas.com,"Calle Noruega 9, Griñón, M, 28971, Spain",,
Stulz,,,,,https://stulz.com,"C/ Cara baña s/nP.I. Ventorro del Cano, Alcorcón, Madrid, 28925, Spain",,
SUNCO,,,,,,"Unit 2508, DFC, Huli District, Xiamen, Fujian, 361000, China",,
TATE,,,,info.amer@tateglobal.com | +1 410 799 4200,https://tateinc.com,"Unit 2, Kylemore Park, Ballyfermot West, Dublin, Leinster, D10 KH30, Ireland",,
TECKENTRUP DOOR SOLUTIONS,,,,05246 504-0,https://teckentrup.biz,"Industriestrasse 50, Verl, NRW, 33415, Germany",,
TECNOWARE,,,,info@tecnoware.com,https://tecnoware.com,"Carrer de Pujades 51, Barcelona, Barcelona, 08005, Spain",,
"TEMPEL,S.A.",,,,,https://tempelgroup.com,"Cobalto, 4, L'HOSPITALET DE LLOBREGAT, BARCELONA, 08907, Spain",,
TF Systems,,,,,https://tfsystems.es,"Pasai San Pedro Hiribidea 19, Planta 3, Oficina 18, Donostia, 20016, Spain",,
TOP CABLE,,,,,https://topcable.com,"C/LEONARDO DA VINCI NO1, Rubi Barcelona, Barcelona, 08191, Spain",,
Trilux Iluminacion,,,,info.es@trilux.com | +34 976 46 22 00,https://trilux.com,"Carretera Madrid, S/n, Km 315 700Plt 1 Lo P 2., ZARAGOZA, Zaragoza, 50012, Spain",,
TTK / SSI Seguridad,,,,,https://ssiseguridad.com,"Calle de los Reyes Católicos 6 (Bloque C), Alcobendas, 28108, Spain",,
Valdinox,,,,,https://valdinox.es,"Bº El campo s/n,, San Miguel De Meruelo, Cantabria, 39192, Spain",,
Vertiv,,,,salescloudsupport@vertivco.com | 1800 209 6070,https://vertiv.com,"C/Proción, 1-3 Edificio Oficor, Madrid, 28023, Spain",,
Victaulic,,,,610-559-3300,https://victaulic.com,"36 Prijkelstraat, Nazareth-De Pinte, 9810, Belgium",,
WALRAVEN,,,,,https://walraven.com,"Avinguda de Sentmenat 47, Polinyà, B, 08213, Spain",,
Watts Water,,,,,https://watts.eu,"Kollergang 14, Eerbeek, 6961 LZ, Netherlands",,
Weiss Klimatechnik,,,,,https://weiss-klimatechnik.com,"Greizer Straße 41-49, Reiskirchen-Lindenstruth, 35447, Germany",,
WILO,,,,,https://wilo.com,"CALLE TALES DE MILETO (POL. INDUSTRIAL EUCLIDES) 32, (POL. INDUSTRIAL EUCLIDES), ALCALA DE HENARES, Madrid, 28806, Spain",,
xFusion,,,,,https://xfusion.com,Spain,,
