company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
AR24 – Docaposte,C29,"AR24, le recommandé électronique qui fait gagner du temps aux professionnels de l'immobilier Impayé à relancer, bail à résilier, AG à convoquer, mise en demeure à envoyer ? Simplifiez vos démarches grâce au recommandé électronique. Avec AR24, envoyez vos recommandés en quelques clics depuis votre ordinateur ou votre smartphone. Vos courriers sont distribués en quelques minutes, avec la même valeur juridique qu'un recommandé papier avec accusé de réception. Les preuves d'envoi et de réception sont immédiatement disponibles pour un suivi simple et sécurisé. Leader du recommandé électronique en France, AR24 est un prestataire de confiance qualifié eIDAS, gage de sécurité et de conformité pour vos échanges à valeur légale. Chaque jour, des milliers de professionnels s'appuient sur nos solutions pour dématérialiser leurs échanges à valeur légale et réduire leurs délais de traitement. Découvrez nos solutions dédiées à l'immobilier : ✅ LRE Immo La lettre recommandée électronique conçue pour les professionnels de l'immobilier. Relances d'impayés, résiliations de bail, notifications locataires, notifications SRU : réalisez vos démarches en quelques clics. ✅ ERE (Envoi Recommandé Électronique) La solution économique pour tracer et prouver vos notifications, mises en demeure, appels de fonds et envois réglementaires, sans vérification d'identité préalable. ✅ AE (Avis Électronique) La solution dédiée aux syndics pour dématérialiser l'envoi des convocations d'assemblées générales et des procès-verbaux de copropriété. Pourquoi choisir AR24 ? • Réduisez vos délais d'envoi de plusieurs jours à quelques minutes • Sécurisez vos échanges grâce à des preuves juridiquement opposables • Réduisez vos coûts d'impression et d'affranchissement • Simplifiez la gestion de vos procédures immobilières Passez au recommandé électronique et concentrez-vous sur l'essentiel. 📍 Retrouvez-nous sur le stand C29 et découvrez comment gagner du temps sur toutes vos démarches à valeur légale. Nos experts vous accompagnent également sur AR24.fr pour trouver la solution adaptée à vos besoins.",,17/09/2026,https://ar24.fr,,,
Arc Capital,J38,Arc Capital est un cabinet indépendant et multi-sectoriel de conseil en fusion et acquisition dédié aux dirigeants-actionnaires des TPE-PME. Ses équipes accompagnent les entrepreneurs souhaitant céder leur entreprise pour des raisons de départ à la retraite ou de changement de carrière.,contact@arc-capital.fr,2016-679). 7.1,https://arc-capital.fr,,,
ARCHE,F52,,,,,,,
Arius Touch,J33,,,,,,,
Artur'in,F71,"Votre temps est précieux. Ça tombe bien : Artur'in vous en fait gagner en automatisant tous les aspects de votre communication digitale. Notre mission est simple : offrir à chaque entreprise locale la vitrine digitale qu'elle mérite. Ainsi, vous pouvez vous concentrer sur ce que vous savez faire de mieux : gérer votre business. Devenez celui qu'on trouve, qu'on choisit, qu'on recommande !",,,https://arturin.com,,,
ATHOME,B68,"ATHOME simplifie le quotidien des syndics : convocations et PV, gestion des courriers électroniques et postaux, recommandé électronique avec SMS, facturation ventilée, suivi des AR, émargement, sans frais fixes ni engagement de durée.",,01 71 33 18 48,https://athome.fr,,,
Atrium,SN03,"Atrium, c'est un assistant pour les conseillers immobiliers. Tout le monde a son téléphone et tout le monde a WhatsApp, alors on n'a pas voulu créer un énième outil. Voilà ce qu'on construit : Atrium directement dans WhatsApp. On lui parle par message, ou vocal, et les inforamtions arrivent préparées dans le CRM de l'agence. Pas besoin de changer car on s’intègre dans aux principaux CRM du marché. Pour aller plus loin, on a développpé un agent par processus que ce soit pour du rapprochement, pour les relances et rappels des contacts, pour la préparation des rendez-vous, … tout ça sur son Whatsapp.",contact@equimmox.com,31/03/2027,https://myatrium.fr,,,
attestat.io,SJ07,,,,,,,
Aumans avocats,G04,,,,,,,
AVEST,D33,,,,,,,
Aviv Group,,"AVIV Group est un leader européen de la PropTech. En France, le groupe déploie un écosystème incontournable via SeLoger, Belles Demeures (diffusion d'annonces) et Meilleurs Agents (estimation). Sa mission : Accompagner les porteurs de projets immobiliers et fluidifier la transaction immobilière. Il offre aux professionnels de l'immobilier une visibilité massive, des données marché et des outils de pointe pour générer des leads qualifiés.",,,https://aviv-group.com,,,
AVUSTAJA,SC03,,,,,,,
Belles Demeures,,"Belles Demeures est la référence de l'immobilier de prestige en France. La plateforme met en valeur les biens d'exception — propriétés de caractère, demeures historiques, villas et appartements de luxe — auprès d'une clientèle française et internationale. Pour les professionnels du marché haut de gamme, Belles Demeures offre une vitrine exclusive, une image premium et une audience ultra-qualifiée à la hauteur de leurs mandats.",,,https://bellesdemeures.com,,,
BEMOVE Groupe Figaro,F77,,,,,,,
BIEN'ICI,E48,,,,,,,
Bunji,H68,,,,,,,
Cabinet NAUDIN,,,,,,,,
CADENCEO,G08,,,,,,,
Capifrance,,,,,,,,
CAPSULE IA,SH05,,,,,,,
CAUTIONEO,,"Cautioneo est une solution digitale de garantie locative, reconnue par l’État et partenaire de plusieurs acteurs de la fonction publique. Leur mission : faciliter la location en toute sérénité pour les gestionnaires, les locataires et les propriétaires. Avec leur Garantie Locataire, Cautioneo se porte garant pour de nombreux profils : salariés en CDI ou en CDD, agents de la fonction publique, indépendants, chefs d’entreprise, étudiants, expatriés… Une réponse concrète pour aider les professionnels de l’immobilier à sécuriser davantage de dossiers ""atypiques"" ou sans garant. Cautioneo propose également une assurance loyers impayés (GLI), souscrite directement par les propriétaires bailleurs afin de protéger durablement leurs revenus locatifs.",,+0972504051,https://cautioneo.com,,,
CELLANCE,SM04,Maximiser la valeur de vos projets immobiliers MASTERPRO : Optimiser l’équilibre de vos opérations immobilières WIP : Sécuriser le pilotage de vos projets immo UP : Maximiser le produit de vos ventes,contact@cellance.com,0472764436,https://cellance.com,,,
Cessionpme.com,E73,"CessionPME.com : N°1 français de la cession d’entreprises, commerces, franchises, locaux professionnels et Immobilier de rapport. CessionPME,com est le Carrefour des Entrepreneurs et des Investisseurs : 25 ans d’existence, plus de 120 000 affaires proposées, 500 000 visites mensuelles, 5 millions de pages vues par mois, partenaire de ""BPI France"" ​, ""IREF Franchise & Partenariat"", ""Pole Emploi""​. Filiale du groupe Ouest-France. CessionPME.com est la plateforme d'intermédiation leader sur son marché au service des porteurs de projet : créateurs et repreneurs d’entreprises, enseignes de la franchise et du commerce associé, investisseurs français ou étrangers, …. Elle rassemble des milliers d’annonces provenant de cabinets d’affaires, d’agences immobilières, de réseaux d'enseignes, d’experts-comptables, de notaires, de promoteurs immobiliers, de collectivités locales ...",,,https://cessionpme.com,,,
CHECK & VISIT SAS,E72,,,,,,,
CHOUETTECOPRO,J68,"ChouetteCopro est la solution n°1 de communication entre syndics et copropriétaires. Cette solution vous apporte 4 avantages : - Elle valorise votre travail de gestionnaire pour mieux défendre vos honoraires. - Les conseils syndicaux se démarquent de leurs confrères en l'intégrant en marque blanche pour proposer un service supplémentaire aux coproptiétés. - Elle vous fait gagner du temps grâce à l'automatisation des tâches, l'intégration des e-mails, la visite d'immeuble, IA, etc. - Elle booste la visibilité de votre cabinet pour plus de transparence auprès de vos copropriétaires. Cette application améliore également la vie des copropriétaires et facilite la mise en relation entre les occupants, leur syndic et les prestataires techniques.",contact@chouettecopro.com,818 383 622,https://chouettecopro.com,,,
CITEVO,F65,,,,,,,
ClearBUS,SA07,,,,,,,
club off market,SM08,,,,,,,
concilio immobilier,SA01,"Concilio Immobilier vous accompagne dans vos projets en investissement locatif et dans la mise en place de plusieurs dispositifs fiscaux : Malraux, Monument Historique, Déficit Foncier, LMNP, Nue-Propriété, Denormandie et Girardin. Nos immeubles et monuments bénéficient d’une histoire forte, destinés à être réhabilités dans le respect de leur architecture. Pour cela, nous collaborons avec des experts de l’immobilier ancien ainsi qu’avec les Bâtiments de France et d’autres corps d’états. Nous avons pour mission de respecter et de préserver l’histoire et l’esthétique de notre patrimoine français. Accédez à des biens atypiques, dans le cadre de différents dispositifs fiscaux avantageux, tout en participant à la préservation du patrimoine.",,,https://concilio-immobilier.com,,,
Courtisan,SD08,,,,,,,
Cousin Hub,,,,,,,,
COVÉA PROTECTION JURIDIQUE,JK70,,,,,,,
Côté Particuliers,,"En rejoignant Côté Particuliers, vous intégrez un réseau immobilier de référence, reconnu pour son approche transparente et la qualité de son accompagnement. Vous bénéficiez d'outils métiers performants, d'un accompagnement sur mesure et de la visibilité d'une enseigne nationale. Vous développez ainsi votre activité de manière indépendante, tout en vous appuyant sur la puissance d'un réseau composé de 660 agences et de 2 600 professionnels.",contact@coteparticuliers.com,01/09/2026,https://coteparticuliers.com,,,
Danim,J50 - F66,,,,,,,
DataScoot,SL03,"DataScoot transforme une question posée en langage courant en véritable aide à la décision : listes, cartes, graphiques ou rapports d'analyse détaillés, selon votre besoin. La plateforme exploite la richesse des données ouvertes pour éclairer vos choix d'implantation et d'investissement. Chaque résultat est transparent et vérifiable : sources citées, calculs explicités, limites assumées permettent de défendre vos arbitrages en comité. DataScoot excelle sur les problématiques géographiques et d'implantation, en croisant des critères métier très variés. Identifier la parcelle idéale pour un commerce, un entrepôt ou un datacenter, cartographier les zones exposées à une combinaison de risques climatiques, révéler les carences d'un marché local : autant de questions traitées de façon rigoureuse et rapide.",,,https://datascoot.ai,,,
DIGIMO,SJ06,,,,,,,
Doctimmo,SB08,"Doctimmo est l'assistant administratif du logement. La plateforme permet aux professionnels de l'immobilier de centraliser, sécuriser et transmettre l'ensemble des documents d'un bien dans un espace unique et partagé : diagnostics, factures, travaux, assurances, actes, garanties et documents administratifs. En quelques clics, agences, notaires, diagnostiqueurs, artisans et propriétaires collaborent autour d'un dossier immobilier toujours à jour. Doctimmo facilite les transactions, valorise le patrimoine documentaire des biens et améliore l'expérience client tout au long de la vie du logement. Un bien. Un espace. Tous les documents.",manuel.pauron@doctimmo.fr,991 886 797,https://doctimmo.fr,FR,,
DOMARIS,SL04,,,,,,,
dwell,G06,,,,,,,
easyVirtual.tours,H73,,,,,,,
Ecole Supérieure de l’Immobilier,,,,,,,,
EDILINK,D20,,,,,,,
EFICIA,SN07,"Eficia accompagne les acteurs de l’immobilier dans le pilotage intelligent de la performance énergétique de leurs bâtiments. Grâce à une solution combinant GTB, données, intelligence artificielle et expertise énergétique 24/7, Eficia permet de réduire durablement les consommations, d’optimiser l’exploitation des équipements et de répondre aux enjeux réglementaires et de décarbonation. Une approche conçue pour transformer chaque bâtiment en un actif plus performant, plus sobre et mieux piloté.",,,https://eficia.com,,,
EI Anne-Laure MARIE,SC01,,,,,,,
eKonsilio,J79,"eKonsilio est la plateforme de marketing conversationnel qui transforme le trafic de votre site immobilier en leads qualifiés. En combinant intelligence artificielle et conseillers humains, nous engageons chaque visiteur au bon moment, qualifions son projet (achat, vente, estimation, location) et transmettons à vos équipes des contacts réellement matures — 7j/7. Plus de rendez-vous, moins de temps perdu sur des leads froids.",,+33 2 52 36 01 01,https://ekonsilio.com,,,
En Visite — la next gen de l'immobilier,SK07,"En Visite est le premier média français 100 % dédié à la PropTech et à l’innovation immobilière. Chaque semaine, Emmeline Chandes part à la rencontre des dirigeants qui construisent l’immobilier de demain. Dirigeants de grands groupes, CEO de PropTech et acteurs émergents présentent concrètement leur produit, le problème auquel il répond, ses usages et la valeur qu’il apporte aux professionnels du secteur. SaaS, intelligence artificielle, data, nouveaux services et modèles émergents : En Visite explore les innovations qui transforment la transaction, la gestion locative, la copropriété, la promotion et l’ensemble de la chaîne de valeur immobilière. Plus qu’un podcast d’inspiration, En Visite constitue un véritable benchmark pour comprendre les mutations du marché, identifier les solutions les plus pertinentes et garder une longueur d’avance.",contact@nextgenmedia.fr,02/09/2025,https://envisite-lepodcast.com,,,
entreprise.fr,J28,"Entreprise.fr est un réseau national de consultants spécialisés en immobilier d'entreprise. Nous combinons une plateforme technologique propriétaire (valorisation IA, CRM, data, juridique, etc) et un réseau de consultants indépendants opérant en exclusivité sur l'ensemble du territoire. Notre positionnement adopte une approche premium inspirée des codes du M&A, au service des dirigeants et investisseurs.",,,,,,
Entreprises Sociales pour l'Habitat,,,,,,,,
Estale,J40,Logiciel métier syndics et gestion locative,bonjour@estale.fr,880 570 791,https://estale.fr,,,
EstimerMonCommerce.fr,G02,"EstimerMonCommerce.fr est le 1er site pensé pour l'estimation et la vente de biens professionnels - fonds de commerce, titres de société, murs commerciaux, valeur locative. 5 ans d'existence, plus de 500 activités couvertes, plus de 40 000 estimations déjà réalisées : une solution éprouvée sur le terrain, construite avec et pour les professionnels de la transaction. Au cœur du dispositif, un outil d'estimation unique en son genre - réaliste, fiable, pro et intuitif, adapté à tous les utilisateurs, du néophyte à l'expert. Des méthodes précises à suivre et des outils concrets à utiliser à chaque étape de la vente : EstimerMonCommerce.fr accompagne l'ensemble du processus de cession.",contact@estimermoncommerce.fr,11/07/2025,https://estimermoncommerce.fr,,,
ETREPROPRIO,F48,"Êtreproprio est un portail spécialisé en transaction, où la diffusion d'annonces est réservée aux professionnels de l'immobilier. Notre business modèle innovant permet à plus de 17 000 agences de diffuser l'ensemble de leur portefeuille, gratuitement et sans limite de nombre, soit près de 2 agences sur 3 en France En tant que filiale du 2° groupe bancaire français, le groupe BPCE, nous avons intégré le site Êtreproprio directement dans les univers digitaux des Caisses d'Epargne et des Banques Populaires. Cette première en France permet une exposition des annonces dès la recherche de financement auprès d’acheteurs déjà engagés, au coeur du parcours immobilier. Notre objectif : valoriser les biens auprès de ceux qui les achètent, ceux qui les financent, et ceux qui les rénovent.",,07/09/2026,https://etreproprio.com,"2480 L'Occitane, 31670, Labège, Occitanie, FR",,
EVALIO,JK71,"Evalio est la plateforme d'évaluation et d'expertise immobilière la plus complète du marché français. Elle combine données immobilières (Perval, DVF, annonces), IA spécialisée et méthodologie professionnelle pour produire attestations de valeur, avis de valeur et rapports d'expertise conformes aux normes EVS 2025, TEGOVA et RICS. Notaires, experts immobiliers, agents et bailleurs sociaux l'utilisent pour produire des évaluations plus rigoureuses, plus rapides et plus différenciantes.",support@evalio.io,,https://evalio.io,,,
EVOORA,SE01,,,,,,,
EXCENSE,SK04,,,,,,,
eXp REALTY France,D65,"Née en 2021, eXp France est la filiale française d'eXp Realty, géant américain de l'immobilier coté au Nasdaq. Pionnière du modèle 100 % digital en France, elle opère sans agence physique, sur un environnement immersif et collaboratif unique en son genre. Son modèle ? Mettre la réussite des conseillers au cœur de tout : des commissions jusqu'à 100 %, un système de cooptation, et l'accès à l'actionnariat dès la première vente. Un cadre qui attire et fidélise. eXp France, c'est bien plus qu'un réseau : c'est une communauté ambitieuse, soudée, et résolument tournée vers l'avenir.",,,,,,
Expert Copro Gestion,SK06,"Expert Copro Gestion, c'est le complément des syndics indépendants. On ne remplace pas votre logiciel-métier : on s'installe à côté de lui et on suit tout ce qu'il ne suit pas. Décisions d'AG, tâches, relances, échéances DPE et PPT, sinistres : tout est réuni sur un seul tableau, et chaque gestionnaire sait ce qu'il a à faire cette semaine. Le résultat : un immeuble de plus par gestionnaire, sans rien laisser passer. Ce qui est voté en AG est dû, fait, et prouvé. Sur le stand SK06, on vous attend pour deux choses : • L'analyse de votre registre des copropriétés. Donnez-nous votre SIREN : on passe en revue vos copropriétés au registre national en direct, on vous montre celles qui ne sont plus à jour, et vous repartez avec le rapport complet par email. • Le test « Quel style de gestionnaire êtes-vous ? ». Pompier, Architecte, Diplomate ou Chirurgien : sept questions, deux minutes, et vous savez où part vraiment votre temps. Réservez votre créneau sur expert-copro-gestion.fr/salon-rent-2026.html",contact@expert-copro-gestion.fr,+33665423284,https://expert-copro-gestion.fr,"58 rue Jean JaurÃ¨s, 94510, La Queue-en-Brie, FR",,
FACILOGI,JK78,,,,,,,
Fci-immobilier,H72,,,,,,,
Figaro Immobilier,F82,,,,,,,
FINANCE CONSEIL,G29,,,,,,,
FLATSY,E05,,,,,,,
Flexliving,SM07,"📈 Pour les investisseurs locatifs Maximisez la rentabilité de vos biens sans les contraintes de gestion : ✔️ Rendement optimisé grâce à un taux d’occupation élevé ✔️ Gestion 100 % déléguée, on s’occupe de tout ✔️ Valorisation et entretient de votre bien ✔️ Occupation de votre bien par des professionnels → Si vous êtes propriétaire d'un bien, confiez à Flexliving votre appartement en remplissant le formulaire sur (https://www.flexliving.com/proprietaires)",hello@flexliving.com,,https://flexliving.com,,,
FNAIM,G52,,,,,,,
FoncierFacile KelFoncier,G68,,,,,,,
Formulr,SL05,"Formulr.io : le dossier complet, vérifié, prêt à décider. Sans relance manuelle. Formulr digitalise tout le cycle du dossier client immobilier : collecte des pièces, analyse du dossier, génération et signature des documents, portail client. Un seul parcours, du premier document à la signature, au lieu de plusieurs outils recollés à la main. Pour tous les métiers de l'immobilier : transaction, gestion locative, syndic, location saisonnière, bailleurs sociaux, réseaux & franchises.",,,https://formulr.io,,,
France EDL | TOP 100 IMMOBILIER,D86,,,,,,,
Freeda,G69,,,,,,,
Gabby,SB04,,,,,,,
GALIAN-SMABTP,B52,,,,,,,
GAPAYLO,SN05,"Et si la location devenait simple, sécurisée et garantie ? GaPayLo accompagne les professionnels de l'immobilier avec une solution qui digitalise, automatise et sécurise l'ensemble du parcours de mise en location. Une plateforme complète pour louer en toute confiance : • KYC propriétaire et contrôle liste de gel des avoirs • Estimation de la valeur locative • Contrôle de l'encadrement et du plafonnement des loyers • Vérification des diagnostics obligatoires • KYC locataire • Gestion complète et certification des dossiers candidats • Génération automatisée des baux et actes de cautionnement avec signature électronique ; • Application d'état des lieux sur smartphone et tablette • Garanties locatives Un mandat de location ? Vos clients propriétaires pourront bénéficier de la Garantie de Paiement des Loyers GaPayLo : Loyer payé sans condition au 1er du mois, pendant toute la durée du bail, quelle que soit la situation du locataire (retard, impayé, etc..) Un mandat de gestion ? Sécurisez vos mandants, lesquels pourront disposer d’une Assurance Loyers Impayés Plus qu'une plateforme : un véritable levier de développement GaPayLo permet aux agences immobilières, administrateurs de biens, réseaux de franchise et réseaux de mandataires de : • développer leur activité location ; • automatiser les tâches administratives ; • sécuriser les dossiers candidats ; • renforcer la conformité réglementaire ; • offrir à leurs clients propriétaires des solutions adaptées GaPayLo : Une plateforme unique de sérénité locative !",,,https://gapaylo.fr,,,
GARANTME,E82,"Garantme apporte des solutions simples, sécurisées et rapides pour accompagner les professionnels de l'immobilier, mais aussi les bailleurs et locataires. Notre objectif est de rendre la location accessible et sereine.",reclamation@garantme.fr,50110 75441,https://garantme.fr,,,
Genius,SA06,,,,,,,
GENS DE CONFIANCE,B37,,,,,,,
Geolid,J73,"Geolid est la plateforme de marketing local dédiée aux réseaux. Geolid centralise les outils dont les réseaux immobiliers ont besoin pour développer la visibilité de leurs agences et mandataires, et générer des contacts qualifiés en local : presence management, e-réputation, réseaux sociaux, local ads, emailing, SMS. Et parce que le plus dur reste de faire agir les équipes terrain, Geolid a conçu Fibow, le Moteur de Marketing Local Intelligent. Avec Fibow, agences et mandataires reçoivent des suggestions d’actions priorisées et prêtes à l’emploi pour booster leur visibilité en 5 minutes seulement. Ils utilisent Geolid : iad, Optimhome, Capifrance, 123 webimmo, Empruntis, Immoprêt.",contact@geolid.com,+33%204%2082%2078%2006%2083,https://geolid.com,,,
Gepetto,C76,,,,,,,
GEST'IN,H69,"Venez fêter les 20 ans de Gest'in à l'occasion du RENT 2026 ! Fondée en 2006, Gest’in est un service de gestion externalisée, porté par une équipe de professionnels passionnés. L’ADN de l’entreprise est de rendre la gestion locative plus accessible, plus professionnelle et plus sûre. Elle accompagne les agences et agents commerciaux en immobilier grâce à sa solution de nourrice en gestion locative. En 2025, Gest’in développe son offre avec la délégation de la comptabilité de gestion (back-office). Depuis plusieurs années, la gestion locative confirme son intérêt pour les professionnels de l’immobilier qui cherchent à se diversifier dans un marché fluctuant. La crise sanitaire de 2020-2021, le ralentissement marqué de la transaction en 2023, la hausse des crédits immobiliers et des droits de mutation ont contribué à la baisse du volume de transactions. Dans ce contexte, la diversification par la gestion devient un levier de stabilité. Les solutions de partenariat Gest’in proposent un panel de services permettant aux professionnels, titulaires ou non de la carte professionnelle Gestion, de lancer ou de développer un portefeuille de gestion, afin de générer des revenus récurrents. Votre interlocutrice Gest’in : Julie LAPORTE julie@gestin.immo – 06 24 59 38 16",julie@gestin.immo,2020-2021,https://gest-in.fr,,,
GETKEY,SM03,,,,,,,
GIRAFFE360,B15,"Giraffe360 est une plateforme tout-en-un de création de contenus immobiliers, conçue pour aider les professionnels de l’immobilier à produire à grande échelle des supports marketing de haute qualité. À partir d’une seule visite du bien, Giraffe360 permet aux agents et aux équipes de créer des photos HDR, des plans précis, des visites virtuelles immersives, des sites web dédiés aux biens, du home staging virtuel alimenté par l’IA, des vidéos et bien plus encore. La plateforme simplifie ainsi la création de contenu et aide chaque bien à se démarquer sur l’ensemble des canaux marketing.",,,https://giraffe360.com,,,
GNIMMO,E83,"Groupe National Immobilier, réseau immobilier",,,,,,
GoSpot.me,SA02,,,,,,,
Gotolead,SJ08,,,,,,,
Green Acres,G33,,,,,,,
GREENLOC,SA05,,,,,,,
HAPPYWAIT,G65,,,,,,,
HIGHRISE,K77,,,,,,,
Homelinker,SG07,"Le dossier de location, enfin lisible. Le locataire le constitue une fois. Le propriétaire et l'agence le lisent d'un coup d'œil. Personne ne recommence. Le dossier réunit les pièces, la garantie et le projet locatif du locataire. Il part vers chaque annonce sans être remis en forme. Le propriétaire ou l'agence le reçoit toujours au même format, avec ce qui est fourni et ce qui manque en évidence. De part et d'autre, on sait où en est chaque demande.",contact@homelinker.fr,,https://homelinker.fr,"Avenue Nestlé 1, 1820, Montreux, CH",,
Homeo,SE07,"Homeo est un écosystème immobilier composé de deux applications complémentaires. Homeo accompagne les particuliers dans leurs projets d’achat, d’investissement et de vente en partant de leur projet de vie et en les mettant en relation avec des professionnels de l’immobilier. Homeo Pro est dédiée aux professionnels : agences, mandataires et promoteurs. Elle leur permet de diffuser leurs biens, recevoir des projets qualifiés et communiquer avec leurs futurs clients. Homeo, avant de parler immobilier, parlons de vous.",contact@homeo-app.com,108486149,https://homeopro-app.com,,,
homePad,D34,,,,,,,
HOMERS.FR,SC05,,,,,,,
HORIZON ASSURANCES,D76,,,,,,,
Hosman,D73,,,,,,,
Hubscans,E88,,,,,,,
HUMAN Immobilier,F62,"Rejoignez HUMAN Immobilier et créez, développez ou affiliez votre agence au sein du premier réseau intégré de France. Fort de plus de 45 ans d'expertise, d'un maillage de 560 agences et de 2 300 collaborateurs, HUMAN Immobilier met à votre disposition un modèle de franchise performant, collaboratif et conçu pour accompagner durablement la réussite des professionnels de l'immobilier. Intégrez un réseau de référence, tourné vers l'innovation et la performance.",cil@human-immobilier.fr,,https://franchise.human-immobilier.fr,,,
Hymo,SL07,"Hymo est la plateforme web et mobile à 360° qui accompagne investisseurs, propriétaires et professionnels dans tous leurs projets immobiliers. Se former, rechercher un bien avec l’aide de l’IA, simuler sa rentabilité, structurer son projet puis gérer sa location : Hymo réunit chaque étape au même endroit. Baux, signature électronique, loyers, incidents, portail locataire et facturation électronique sont intégrés pour simplifier le quotidien. Un réseau de 500 intervenants permet également de déléguer visites et états des lieux partout en France. Que vous gériez 1, 10 ou 1 000 biens, Hymo vous accompagne pour développer et piloter votre patrimoine. Votre immobilier, unifié, simplifié.",contact@hymo.app,129744342,https://hymo.app,"Annecy, Auvergne-Rhône-Alpes, FR",,
IACrea,SD06,"Plateforme marketing tout-en-un. De la prise de photo à la création de plans 2D/3D, en passant par le home staging virtuel et la création de contenus pour les réseaux sociaux, iacrea accompagne chaque étape de la mise en valeur d’un bien. Une seule solution pour créer, transformer et valoriser vos projets immobiliers. Disponible sur iphone, android et sur le web",contact@iacrea.com,100089692254104,https://iacrea.com,,,
iad,D05,,,,,,,
ICONIK IMMOBILIER,F63,"ICONIK Immobilier est un organisme de formation certifié Qualiopi dédié aux professionnels de la transaction : agents indépendants, mandataires, directeurs d'agence et réseaux. Autour de sa méthode propriétaire La Vente Inversée®, l'entreprise déploie trois pôles complémentaires — Formation, Média et Acquisition — pour permettre à chaque conseiller d'augmenter son chiffre d'affaires grâce à un écosystème conçu pour le différencier. Plus de 3 000 conseillers formés et deux ouvrages publiés.",hello@iconik-immobilier.fr,993 019 850,https://iconik-immobilier.fr,"78 avenue des Champs-ÃlysÃ©es, Bureau 326, 75008, Paris, FR",,
ICS,G37,"ICS, l’expertise logicielle au service des administrateurs de biens et des syndics de copropriété depuis 1978. Entreprise familiale et indépendante, ICS a été fondée par Pierre Houé avec une vision claire : transformer la gestion immobilière grâce à des solutions technologiques innovantes. Avec 8 agences réparties sur tout le territoire, ICS cultive une relation de proximité forte avec ses clients. Sa mission : Simplifier le travail des administrateurs de biens en leur proposant un écosystème complet de logiciels précis, performants, simples et efficaces. ICS, c’est l’alliance unique entre expertise métier, innovation continue et proximité client.",,,https://ics.fr,,,
IDEALSOFT,D77,,,,,,,
Ideeri,B82,,,,,,,
