company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Agrimin Limited,54,"Agrimin Limited – Supporting Animal Health, Sustaining the Future With over 45 years of expertise, Agrimin Limited is a global leader in the development and manufacture of controlled delivery devices for ruminants. Operating at the forefront of animal nutrition, our trusted bolus ranges—including ALL-TRACE®, 24·7 SMARTRACE®, ESey and 24·7 range including Calcium, Copper and Magnesium—are scientifically formulated to support optimal animal health, welfare, and productivity.",,,https://agrimin.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Agriton Group Uk,35,Sustainable solutions for healthy livestock!!,,,https://agriton.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
AHDB,100,"Agriculture and Horticulture Development Board (AHDB) are an independent, impartial public body that unlocks success in British agriculture. Funded by over 100,000 British producers across the beef, lamb, pork, dairy and cereals sectors, we deliver the unrivalled, evidence-based research, expert support, powerful marketing campaigns and global export development. Speak to a member of our staff to find out more about how we spend your levy, including: promoting British dairy, developing overseas markets, educating children, testing varieties you can trust and researching practical, independent solutions.",,,https://ahdb.org.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Alltech & Keenan,119,"Founded in 1980, Alltech delivers smarter, more sustainable solutions for agriculture through nutrition and scientific innovation, improving animal health, performance and farm profitability while reducing environmental impact. Since joining the Alltech family in 2016, KEENAN, with its leading diet feeders, has complemented this mission with over 40 years of expertise in feed efficiency, rumen health and sustainable farming solutions, helping farmers maximise nutritional and machine performance worldwide.",,,https://alltech.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Almins Ltd,59,"Almins offer an extensive range of bespoke products which can be tailored to the requirements of individual customers. Almins unique range of innovative products have been scientifically proved in field-trials to deliver beneficial results to the ruminant industry. The Company’s services include balancing transition diets using market-leading Bio-Chlor products on full DCAD and partial DCAD rations; maximising heifer growth using Calf Vantage technology and forage analysis. Almins supply a range of quality specialist mineral to the beef and dairy sectors, and also provides bespoke beef and dairy minerals to suit individual farms and customers",,,https://almins.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Alois Pottinger UK Ltd,137,"As a family-owned business with a long tradition, we have a great deal of international experience. We offer a very wide range of products in Arable and Grassland farming which provide the best solutions for very different living and working conditions. Our product range is as varied as the needs of our customers.",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Amazone Ltd,190,"Amazone is the harvest to harvest specialist when it comes to crop establishment and crop care with an extensive range of direct drills, trailed cultivator drills and mounted drill combinations, ploughs and non-inversion tillage tools – including tined cultivators and disc harrows, along with inter-row weeders, trailed and mounted fertiliser spreaders and their extensive line up of crop protection sprayers.",,,https://amazone.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Aquawash Limited,200,"We at Aquawash supply, Install & Maintain of Makes & Models of Industrial High Pressure Cleaning Equipment and Floorcare Equipment.",,,https://aquawash.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Arden Wood Shavings Ltd,237,"Arden is a trusted producer of quality livestock bedding with a range of specialist products for cattle, poultry and horses. Products include semi-dry paper crumb bedding for beef cattle (supplied in bulk) serving as a sustainable, cost-effective alternative to straw with all-year round availability, as well as Agrisoft kiln-dried paper crumb and Agrisorb kiln-dried sawdust (bales) for dairy cows. Deliveries throughout mainland UK. Arden is the supplier you can rely on for consistently high-quality products, competitive pricing and an easy, hassle-free experience.",,,https://ardenwoodshavings.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
ATB Services Scotland Ltd.,234,"ATV Services Scotland Ltd is a leading specialist in all-terrain and utility vehicles, groundcare machinery and compact tractors, supporting agriculture, estates and rural businesses across Scotland. Established in 1989, this family-run company supplies premium equipment from leading manufacturers along with expert servicing and aftersales support. With decades of practical industry experience, the team provides reliable solutions tailored to demanding working environments. Visit the stand to explore the latest machines and speak with the team about your requirements.",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
ATL Agricultural Technology Limited,1,"A family-run business researching, designing and manufacturing milking parlour equipment for Cows, Goats & Sheep.",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
ATVtrac,236,"A discreet GPS/RF tracker that monitors the movements of your ATV, wood chipper, telehandler, GPS System, tractors and more in real-time, allowing you to view status and journey history 24/7 with notification of unauthorised movements.",,,https://atvtrac.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Ayrshire Cattle Society,81,"The Ayrshire Cattle Society of Great Britain and Ireland is a forward thinking, highly motivated breed charity dedicated to keeping the Ayrshire at the forefront of modern dairying. The society provide the opportunity for likeminded people to be part of a national and global organisation where the common interest is the promotion and the welfare of the Ayrshire cow. We look forward to welcoming members old and new to the stand talk all things Ayrshire.",,,https://ayrshirescs.org,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Azets,24,"Our rural team is proud to act for a diverse range of estate and farming businesses. We use generations of experience to provide the full range of accounting and tax services, helping you adapt to a changing marketplace, and support you in planning for a robust and profitable future. We’re immersed in rural culture and commerce, and we make it our job to stay ahead of developments in the sector so that we can have informed discussions with our clients. With offices across the UK, we combine our expert knowledge with a truly local approach, tailoring our services to your particular needs.",,,https://azets.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
B D Supplies Ltd,196,"One of the UK’s leading suppliers of Hoof Trimming Equipment including the KVK Hoof Trimming Chute, designed for the farmer and the professional. We supply all things needed for trimming cows feet. We also supply a range of Animal Husbandry Equipment.",,,https://bdsupplies.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Barenbrug Uk Ltd,129,"Barenbrug UK is one of the country’s leading grass seed breeders and producers, specialising in agricultural and forage crops for British farming systems. Founded in 1983 as part of the Royal Barenbrug Group, we develop high-quality grass varieties designed to improve livestock performance, increase yields and support sustainable farming. Our seeds are bred for UK conditions, offering resilience to challenges such as drought and disease. Working closely with growers, researchers and distributors, we help farmers improve productivity, profitability and environmental stewardship.",,,https://barenbrug.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Bell Ingram LLP,91,"Bell Ingram is a leading firm of rural property specialists, offering expert advice across agriculture, estate management, forestry, renewables and utilities. With deep roots in the rural sector, we support farmers, landowners and businesses with professional consultancy, valuations, sales and strategic planning. Our experienced team combines local knowledge with national insight to help clients maximise the value and potential of their land and assets. Visit us to discuss how we can support your business goals",,,https://bellingram.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Bimeda Uk,150,"Bimeda is a leading global manufacturer, marketer and distributor of animal health products and veterinary pharmaceuticals. Within the UK, Bimeda focuses primarily on the categories of parasite control, nutrition, cattle and sheep production; providing high quality, cost-effective products to vets, animal health professionals and farmers around the country.",,,https://bimeda.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Biocell Agri Ltd,42,"Based at Lochans on the picturesque Rhins of Galloway peninsula, we are specialists in the field of applied microbiology in animal nutrition. Our key roles include managing rumen function, safeguarding health through effective mycotoxin control and managing both forage and slurry. Our products are suitable for all types of commercial animals and are fully EU, SOPA & OF&G approved.",,,https://biocellagri.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Biochem LTD,149,"Since 1986, Biochem has been a trusted partner in animal nutrition, delivering innovative feed additives and dietary solutions that enhance animal health, performance, and sustainability. With over 400 employees from 40+ nations, we support producers worldwide through expertise in gut health, mycotoxin management, nutrient efficiency, and immune stimulation. Combining scientific knowledge, strong customer partnerships, and a global network, Biochem provides high-quality, research-driven solutions for every species, production system, and climate zone.",,,https://biochem.net,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Boehringer Ingelheim Animal Health UK Ltd,50,"Boehringer Ingelheim Animal Health ruminant portfolio includes the recognised brands Bovela®, Bovalto®, Fencovis, Ivomec®, Eprinex®, Metacam and the Ubrocare mastitis range which includes Ubroseal® Blue. As well as these, Bultavo® 3 has helped protect millions of cattle and sheep against Blue Tongue. Our products provide solutions for key production limiting diseases",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
BOM Rocksalt,28,"Importers and distributors of Himalayan Lump Rocksalt, delivered nationwide",,,https://redrocksalt.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Bonanza Calf Nutrition Ltd,130,"Bonanza Calf Nutrition, manufacturer specialist low heat ingredient calf and lamb milk replacers. Our experienced team advise our farming customers on how to optimise our nutrition and their rearing enterprises for consistent long term performance.",,,https://bonanzacalf.ie,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Brinicombe Agri,124,"Brinicombe Agri is a family owned company, for 50 years we have specialised in the formulation and manufacture of unique animal health nutritional products. With a dedicated team of representatives we sell throughout the UK and Overseas for both the Agriculture and Equine sectors. Home of the ‘Tubby’ range of mineral lick buckets and the ‘Mineral Clinic’ service.",,,https://brinicombe.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Butek Landline,151,"Butek Landline is a specialist division of Butyl Products Ltd, established in 1965, focusing on the supply and installation of liquid containment systems using our extensive range of lining products. Our experienced installation teams have extensive experience in lagoon lining projects, And our steel water storage tanks are a versatile storage solution designed for industrial applications with capacities ranging from 2m3 to 2500m3.",,,https://buteklandline.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
BvL,121,"Trailed, Self Propelled Mixer Wagons and more. Whether feeding cows, spreading straw in barns, or loading into Bio Gas plants, BvL has the ideal technology for every farm, from our home in Northern Germany to the rest of the world. The mixer wagon is one of the most important agriculture vehicles in livestock farming, enabling more efficient feeding. BvL offer a wide range of mixer wagons for every need, either as a trailed, self propelled or static feed mixer. BvL products are characterised by their durability, strength and ease of use, which makes daily work easier. Discuss your requirements with your local representative.",,,https://bvl-farmtechnology.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
JFC Agri,217,"JFC Agri is a family-owned business, founded in Galway in 1987. Today, we work with farmers in over 40 countries, developing practical solutions for everyday challenges on the farm. We work closely with farmers to understand what they need and use our design and manufacturing experience to create products that are tough, practical and built to last. Our range of over 350 products covers livestock equipment, water troughs, fencing, storage, ATV equipment and AgTech. JFC Agri. Working with farmers. Building better solutions.",,,https://jfcagri.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
John Deere,184,"John Deere leads the way in developing innovative solutions to help its customers become more productive. Over the past 12 months a huge array of new machines, technology and precision agriculture products have been announced to reinforce the value Deere customers can unlock. AgriScot presents a great opportunity to see the latest innovations up close. All machines are sold and supported by specialist servicing dealers, backed by flexible finance programmes from John Deere Financial.",,,https://deere.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Johnston Carmichael Chartered Accountants And Business Advisers,94,"Johnston Carmichael is an independent firm of accountants and business advisers, owned and run by our partners. Founded in 1936 to support rural businesses in the north of Scotland, we are proudly celebrating our 90th anniversary this year. Our agricultural heritage still shapes our work today. We support farms, estates and rural enterprises across the UK with specialist advice on tax, succession, funding and growth. With nearly 1,000 experts, we build long-term relationships and practical solutions to help rural businesses thrive.",,,https://johnstoncarmichael.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Kawasaki Motors UK,235,Kawasaki provide a broad range of robust Diesel & Petrol ATV & Utility vehicles all with a manufacturers 2year warranty. With dealers across Scotland and beyond we provide excellent coverage to sell and back up our products. Whatever your farming needs there is a Kawasaki product for you.,,,https://kawasaki.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Kirby Cattle Services Ltd,153,"Kirby Cattle Services specialises in high-quality concrete grooving and hoof trimming services, designed to enhance cattle safety, health, and productivity. With a reputation for excellence across the UK and Europe, we’re committed to helping dairy and livestock operation thrive.[](https://kirby%20cattle%20services%20ltd.com/) Cattle Services Ltd.com",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Kramer Werke,201,Kramer Telescopic Handlers from 1.4 tonne to 5.5 Tonne Telescopic wheel loader s & Wheel loaders,,,https://kramer-online.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Krone UK,187,"Krone is a global leader in forage harvesting technology, renowned for producing high-quality, innovative machinery including mowers, tedders, rakes, balers, and forage harvesters. Designed for durability, efficiency, and optimal crop performance, Krone equipment helps farmers achieve maximum productivity with sustainable solutions tailored to modern agricultural needs.",,,https://krone-uk.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
KUHN Farm Machinery (UK) Ltd,178,"KUHN Farm Machinery UK brings nearly 200 years of innovation to British farms, supported by its Telford base and nationwide dealer network. Specialising in grassland equipment, diet feeders, sprayers, ploughs, cultivators and seed drills, KUHN delivers durable, precision-built machinery designed for UK conditions. This helps farmers boost productivity, reduce costs and operate more sustainably – backed by strong local service and support.",,,https://kuhn.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Kverneland,139,"Kverneland is a leading company developing, producing and distributing an innovative range of: soil & seeding equipment, forage & bale equipment, spreaders, sprayers, electronic solutions as well as bale choppers and Siloking Diet feeders.",,,https://uk.kverneland.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
KW Feeds & Feedlync,46,"KW offers an extensive portfolio of dry, moist, liquid and blended feeds, alongside minerals, vitamins, protected fats and silage additives. With deep nutritional expertise, KW supports livestock farmers in building efficient, profitable and sustainable systems. Whilst Feedlync is a cloud-based feed management system that gives farmers and feed operators confident control over feeding and the performance gains that come with it.[](https://www.kwfeeds.co.uk%20/%20www.feedlync.com) /",,,https://feedlync.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Lakeland-Scottish Feeds & Services,30,"Lakeland-Scottish Feeds & Service was established in 1979 by Jerry Trowbridge an ex ABN consultant. We currently specialise in custom designed services and ruminant ration programs for dairy, beef, youngstock, and sheep. We also have a particular focus on transition and fresh cow feeding with a great product mix available to ensure the best calving, early lactation and fertility for our clients. Our progressive approach to calf feeding and welfare features our own best selling Britannia ECM with a unique performance pack, Oregostim and the Calf’s Choice Total 100 dried Colostrum products. We will be featuring this system on this years stand.",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Lallemand Animal Nutrition,69,"Our microbial forage management, feeding, bedding and slurry solutions naturally promote animal performance and welfare on your farm. Typically, aiding growth, immunity, profitability and sustainability, they promote microbial balance in feed, the digestive tract and the animal environment, or restore oxidative balance. As a primary producer of yeast and bacteria and a global leader in the science of fermentation, we pride ourselves on our expert team in UK & Ireland, giving you local, practical support and advice.",,,https://lallemandanimalnutrition.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Laurence Gould Partnership,13,"We also have a particular focus on transition and fresh cow feeding with a great product mix available to ensure the best calving, early lactation and fertility for our clients.",,,https://laurencegould.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Lely Center Ayr,74,"Our progressive approach to calf feeding and welfare features our own best selling Britannia ECM with a unique performance pack, Oregostim and the Calf’s Choice Total 100 dried Colostrum products. We will be featuring this system on this years stand.",,,https://lely.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
LGL Agri / Graintek,209,"Graintek and Alvan Blanch Grain dryers, bulk material handling equipment, DryerMaster automatic drying control system and Scottish Distributor for Evans and Pearce crop conditioning equipment",,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
LKAB Minerals,110,"LKAB Minerals is a leading supplier of industrial minerals, delivering innovative, high-quality solutions for industries including construction, steel and agriculture. For over 20 years, we have combined technical expertise and a commitment to quality in the manufacture of Calcifert, providing trusted solutions for soils requiring pH adjustment, calcium or sulphur applications. Manufactured as durable, uniform granules for accurate spreading with standard farm equipment, the Calcifert range helps improve soil health, nutrient efficiency and crop performance across crops and grassland systems.",,,https://lkabminerals.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
LKL Services Ltd,148,For 75 years LKL have been providing dairy farms of all sizes and systems with their staffing needs – from herd mangers to entry level!,,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Longcliffe Quarries Limited,205,"Longcliffe Quarries Ltd is an independent, family-owned company with a heritage of agricultural product development. For nearly 100 years, the company’s Derbyshire quarries have been a market-leading supplier of high purity calcium carbonates to the agricultural industry, including animal feed and high-quality agricultural lime. Their lime is OF&G certified, enabling use on organic farms and all products are processed on site – from rockface to farm, reducing the carbon footprint. Investment in a new state-of-the-art granulation plant will pave the way for the launch of SpHerical Granulated Lime in early 2027.",,,https://longcliffe.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Lows of Dundee,53,"Commercial Agricultural Sundries – Wondermesh Insect and Anti Bird Nettings, Daltex Crop Fleece, CLAMP220 Silage Pit Covers, Bale Shield Straw and Hay Weather Proof Covers, Parafence the Ultimate Wind Break, San San Soft Fruit Growing troughs and pots, Soft Fruit Growing Accessories.",,,https://lows.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
M & A Calf Systems Ltd,32,"More than just a supplier, M & A Calf Systems Ltd (Forster Technik UK) has built its reputation on understanding the real-world demands of young stock management, offering a tailored advice alongside our comprehensive Forster Technik product range. Specialising in Förster-Technik systems, M & A provides everything from advanced feeders such as the ECO and Vario Connect models, alongside the Milk Mobile with pasteurising options, to spare parts, servicing and refurbishment of second-hand machines. Our ability to support farmers at every stage—from installation to maintenance—sets us apart in an increasingly technology-driven industry.",,,https://mandacalfsystems.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Major Equipment Ltd,179,This year at AgriScot Major Equipment will be exhibiting a range of slurry handling equipment including tankers and low emission spreading units. Also on display will be the Major Cyclone Shredder and a selection of grass toppers.,,,https://major-equipment.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Marrs Of Methlick,199,"We are the Scottish Importers for Lovol Tractors, a quality product range from 25hp up to 240hp, with a tractor to suit all horticultural and agricultural jobs at very competitive prices. We pride ourselves in giving great parts and service backup.",,,https://marrsofmethlick.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Mastek Engineering Ltd,230,"Mastek is a market leading manufacturer of high quality low emission slurry equipment and applicators (dribble bars, trailing shoes and umbilical systems). Mastek Ltd is a privately-owned company that has been in operation since the year 2000. Our headquarters are located in Cootehill, Ireland, and we also maintain a presence in the United Kingdom with an office in Shrewsbury, England.",,,https://mastek.ie,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Mayo Farm Systems,5,Home of the world-renowned Mayo Mattress & Hybrid Flex Cubicle. Primary UK agent for Condon Engineering full suite of livestock housing products.,,,https://mayofarmsystems.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
McCaskie Agriculture,136,"McCaskie Agriculture continue relationships with Scottish farmers using over 65 years of knowledge, experience & the latest agri-tech to optimise yield, maximise profit & sustain healthy livestock. New and inovative products are at the forefront of the business. From Robotic milking and other automation products to milk cooling and young stock feeding and rearing systems.",,,https://mccaskie.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
McCreath Simpson & Prentice,11,McCreath Simpson & Prentice (MSP) is one of the UK’s leading agricultural merchants.,,,,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
McHale,174,"McHale is a leading international manufacturer of specialist agricultural farm machinery for over 30 years. McHale’s core business focuses on the creation of high output balers and bale wrappers for the production of baled silage, haylage, hay and straw. McHale manufacture a range of mowers, tedders, rakes, fixed and variable chamber round balers, square and round bale wrappers, the Fusion integrated or combination baler wrapper, round bale handling & bale splitting implements and straw blowing & silage feeding equipment. McHale machinery can be seen operating in over 55 countries around the world.",,,https://mchale.net,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
McVeigh Parker & Co Ltd,160,"McVeigh Parker has been proudly supplying UK agriculture for over 47 years. This year, we will be displaying a range of products from their vast range of stock items from suppliers such as XFence, Clipex, Strainrite, Gripple & JFC. Please drop into the stand to discuss any requirements you may have regarding fencing and farming supplies with our knowledgeable staff.",,,https://mcveighparker.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Merlo Uk,144,"Part of an international group with its UK base in Ringwood Hampshire, Merlo leads the market in telehandler innovations. With over 60 years of experience in manufacturing agricultural and construction machinery, Merlo remains an innovative and well-respected technology leader in the design of telescopic handlers, tracked carriers and forestry tractors.",,,https://merlo.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Mixit Stirrers,213,Manufacture of high performance slurry stirrers for lagoons & tower. Performance-Simplicity-Reliability.,,,https://mixitstirrers.co.uk,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
Mole Valley Farmers,118,"Bespoke Animal Feeding & Nutrition Specialists As a British farmer-owned cooperative, everything we do is focused around helping farmers build profitable, sustainable businesses. It’s something we’ve been passionate about for over 60 years. Our team of ruminant nutritionists can provide tailor-made rations, underpinned by the latest research and development to deliver on your farm specific goals.",,,https://moleonline.com,"Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB, United Kingdom",Edinburgh,
