company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
DOMAINE DU BEAUREGARD,3 / HALL 3 3A16,,,,https://ruedesvignerons.com,,,
DOMAINE DU HIRTZ,3 / HALL 3 3E19,,contact@domaineduhirtz.com,03 89 81 00 00,https://domaine-hirtz.com,,,
DOMAINE LOU CAPITELLE & SPA - ARDÈCHE MÉRIDIONALE,3 / HALL 3 3A13,,resa@loucapitelle.com,0033475377132,https://loucapitelle.com,,,
DU CÔTÉ DES RENOIR,3 / HALL 3 3A7,,accueil@renoir-essoyes.f,+33325291094,https://renoir-essoyes.fr,,,
DÉPARTEMENT DE SAÔNE-ET-LOIRE,3 / HALL 3 3A16,,,,https://route71.fr,,,
EAST PARK,1 / HALL 1 1B6,,hello@east-park.fr,01/04/2022,https://east-park.fr,,,
ECM VOYAGES VOYAGES SOLIDAIRES,4 / HALL 4 4A6,,,03.89.71.96.46,https://ecm-voyages.fr,"146 rue d'Epinal , 88100, Saint Dié des Vosges, FR",,
ENDEMIKA VOYAGES,4 / HALL 4 4B11,,,+33 6 50 92 68 87,https://app.endemika-madagascar.com,"Antananarivo, MG",,
ENTRE THUR ET DOLLER,3 / HALL 3 3D15,,contact@cc-vallee-doller.fr,+33389824199,https://tourisme.cc-vallee-doller.fr,,,
ERLERHOF „CHEZ KARIN“,3 / HALL 3 3C21,,info@erlerhof.at,0043 / 5223 / 78366,https://erlerhof.at,,,
EURL GONZALES DE REMOUE,4 / HALL 4 4E15,,,,https://-southamericandestination.com,,,
EUROPA-PARK RESORT,3 / HALL 3 3G18,,info@europapark.de,+497822776688,https://europapark.com,,,
EUROPATOURS,2 / HALL 2 2D26,,lfederlen@l-k.fr,03 81 91 10 70,https://lktours.fr,,,
FAMILLE BRES - GRANDS VOYAGEURS 2025,2 / HALL 2 2E10,,,,,,,
FARE VOYAGES TAHITI ET PACIFIQUE SUD,4 / HALL 4 4E11,,,+33148880612,https://farevoyages.com,,,
FEDERATION DU CLUB VOSGIEN,2 / HALL 2 2B4,,nfo@dnconsultants.fr,+33388325796,https://club-vosgien.eu,,,
FERME CARLES,3 / HALL 3 3B10,,,,,,,
FLORENZ OPEN AIR RESORT,2 / HALL 2 2A11,,,1 2 3 4 5 6,https://campingflorenz.com,"Viale Alpi Centrali, 199, 44020, Comacchio, Fe, IT",,
FONDATION FERNET-BRANCA,1 / HALL 1 1B6,,info@fondationfernet-branca.org,+33389691077,https://fondationfernet-branca.org,,,
FORM'AVENTURES- MULTI ACTIVITES,3 / HALL 3 3G14,,contact@formaventures.com,07 81 90 03 57,https://formaventures.com,"Station du schnepfenried, 68380, Sondernach, France",,
FORMITOURS,2 / HALL 2 2C6,,info@formitours.fr,03%2089%2021%2019%2001,https://formitours.fr,,,
FÉDÉRATION DES ASSOCIATIONS DES ARTISANS DE NGAZID,4 / HALL 4 4A3,,,,https://pascreer.com,,,
GARTENHOTEL CRYSTAL,3 / HALL 3 3E20,,info@gartenhotel-crystal.at,+43528862425,https://gartenhotel-crystal.at,"Hochfügener Str. 63, 6263, Fügen, Tirol, AT",,
GITE L'EPI DE BLE,3 / HALL 3 3D8,,odile.delabre@hotmail.fr,06 21 77 18 71,https://gitelepideble.com,,,
GITE LES MILLE FLEURS,3 / HALL 3 3D8,,,26/09/2026 08/11/2028,https://myhauteloire.fr,"1, Place Monseigneur de Galard, 43000, Le Puy-en-Velay, FR",,
GLORIA PEROU VOYAGES,4 / HALL 4 4E17,,info@gloria-perouvoyages.com,%20+51%20943%20663%20508,https://gloria-perouvoyages.com,,,
GRAND HOTEL DES BAINS,3 / HALL 3 3A8,,,,https://hotel-drd-bains.fr,,,
GREEN AVASION,2 / HALL 2 2E16,,,,,,,
GROUPE HRM,3 / HALL 3 3A16,,,,https://expedia.com,,,
GROUPE TERTIO,2 / HALL 2 2D25,,contact@radiodkl.com,03 89 66 46 06,https://radiodkl.com,,,
GROUPE VALDYS,3 / HALL 3 3D19,,,0229202725,https://thalasso.com,,,
GUIDE LÉMAN SANS FRONTIÈRE 2025,3 / HALL 3 3E4,,contact@leman-sans-frontiere.org,,https://leman-sans-frontiere.org,,,
GÎTES DE FRANCE ALSACE,1 / HALL 1 1B2,,hopla@gites-de-france-alsace.com,09 82 99 03 03,https://gitesdefrancealsace.net,,,
HAVAS VOYAGES,2 / HALL 2 2E18,,,0141301194,https://havasvoyages.fr,"2 rue Troyon, 92310, Sèvres, FR",,
HORIZONS NOMADES,2 / HALL 2 2D34,,,,https://horizonsnomades.com,,,
HOTEL AMALFI,2 / HALL 2 A200,,,+390541349436,https://hotelamalfi.net,,,
HOTEL CLOS DES DELICES 4*,3 / HALL 3 3G17,,contact@leclosdesdelices.com,03 88 95 81 00,https://leclosdesdelices.com,,,
HOTEL CONSUELO RICCIONE ITALIE,2 / HALL 2 2D20,,info@hotelconsuelo.it,+39 0541 646572,https://hotelconsuelo.it,,,
HOTEL EDEN,2 / HALL 2 A200,,info@hoteledenbellaria.it,+39 0541.347911,https://hoteledenbellaria.it,,,
HOTEL ET SPA LES VIOLETTES À JUNGHOLTZ,1 / HALL 1 1C12,,reservation@les-violettes.com,+33389769119,https://les-violettes.com,,,
HOTEL KARWENDEL - VOTRE BIEN-ETRE AU BOARD DE LAC,3 / HALL 3 3B21,,info@karwendel-achensee.com,+4352435284,https://karwendel-achensee.com,"Karwendelstrasse 1, 6213, Pertisau, AT",,
HOTEL MALLAUN IN SEE / TIROL,2 / HALL 2 2E12,,info@hotel-mallaun.at,+4354418217,https://hotel-mallaun.at,,,
HOTEL MICHELANGELO**** CESENATICO,2 / HALL 2 2D33,,info@dalmohotels.com,+39 0547 86617,https://dalmohotels.com,"viale Michelangelo, 22, 47042, Cesenatico, FC, Italy",,
HOTEL RIO,2 / HALL 2 A200,,rio@hotelrio-bellaria.com,+390541344492,https://hotelrio-bellaria.com,,,
HOTEL SAN MARCO GABICCE MARE,2 / HALL 2 2D22,,,,https://sanmarcohotel.com,,,
HOTEL SPA LES RIVES SAUVAGES ****,3 / HALL 3 3F6,,contact@les-rives-sauvages.fr,+33 (0)3 81 38 74 37,https://les-rives-sauvages.fr,,,
HOTEL SUNSHINE SUPERIOR,3 / HALL 3 3E5,,welcome@sunshine-superior.at,004354456600,https://sunshine-superior.at,,,
HÔTEL ARNOLD,1 / HALL 1 1C1,,,,https://france-voyage.com,,,
HÔTEL AUGUSTA,2 / HALL 2 A 200,,info@augustahotel.eu,+39 0541 347428,https://augustahotel.eu,"Via Mar Adriatico 57, 47814, Bellaria Igea Marina, RN, Italia",,
HÔTEL BRISTOL,2 / HALL 2 A 200,,info@hotelbristolbellaria.it,+390541344245,https://hotelbristolbellaria.it,,,
HÔTEL DELLA MOTTA,2 / HALL 2 A 200,,info@dellamottahotel.it,+393478654609,https://dellamottahotel.it,,,
HÔTEL DU BOLLENBERG,3 / HALL 3 3G6,,info@hoteldubollenberg.com,+33389496247,https://hoteldubollenberg.com,,,
HÔTEL DU COMMERCE ET DE LA GARE,3 / HALL 3 3A16,,,,https://delcampe.net,,,
HÔTEL DU PARC,1 / HALL 1 1A5,,resa@hotelduparc-paris.com,+33 1 43 20 95 54,https://hotelduparcparis.com,"6, rue Jolivet, 75014, Paris, France",,
HÔTEL MORENA,2 / HALL 2 A 200,,,+390541347430,https://hotelmorena.com,"Lungomare Cristoforo Colombo, 3, 47814, Bellaria, Rn, IT",,
HÔTEL PARIS RESORT - CÔTE ADRIATIQUE - ITALIE,2 / HALL 2 2D28,,info@hparis.it,,https://hparis.it,,,
HÔTEL PINETA,2 / HALL 2 A 200,,info@h-pineta.com,+390541330401,https://h-pineta.com,,,
HÔTEL SAN GIORGIO SAVOIA,2 / HALL 2 A200,,info@hotelsangiorgiosavoia.com,//+390541331812,https://hotelsangiorgiosavoia.com,,,
HÔTEL VILLA FRANCA,2 / HALL 2 A200,,info@hotelfranca.com,+39 0541.330158,https://hotelfranca.com,,,
IMAGINE CANADA,2 / HALL 2 2C8,,contact@imagine-canada.fr,04 92 50 98 57,https://imagine-canada.fr,,,
INCONTOURNABLES71,3 / HALL 3 3A16,,,,https://burgundy-tourism.com,,,
INIVA TOURISM,4 / HALL 4 4A22,,,+241 6200 2121,https://inivatourism.com,,,
INKAFÉ - CAFÉ DU PÉROU,4 / HALL 4 4E14,,,,https://inkafe.fr,,,
JOHKAD COMPANY LIMITED,4 / HALL 4 4B3,,,,https://johkad.com,,,
JURA TOURISME & ATTRACTIVITÉ,3 / HALL 3 3D18,,cdt@jura-tourism.com,03 84 87 08 88,https://jura-tourism.com,"17 rue Rouget de Lisle – BP 80950, 39009, Lons-le-Saunier Cedex",,
KETA KETI NEPAL,4 / HALL 4 4A2,,contact.ketaketinepal@gmail.com,06 82 75 76 64,https://ketaketinepal.fr,,,
L'AUBE EN CHAMPAGNE,3 / HALL 3 3A7,,accueil@grandslacsdechampagne.fr,+33325928241,https://grandslacsdechampagne.fr,,,
LA CÔTE D'OPALE,3 / HALL 3 3C18,,,+33 (0)3 21 10 88 10,https://boulonnaisautop.com,,,
LA FERME AVENTURE,3 / HALL 3 3F15,,,,https://la-ferme-aventure.fr,"15 CÃ´te de HardÃ©mont, 88240, La Chapelle-aux-Bois, FR",,
LA MAISON DE LA CHOUCROUTE LE PIC,1 / HALL 1 1C2,,,,https://explore-grandest.com,,,
LA MAISON DU BÉNIN,4 / HALL 4 4A11,,,,https://lamaisondubenin.com,,,
LA PELERINE,2 / HALL 2 2D21,,contact@lapelerine.com,33(0)471744740,https://lapelerine.com,"32 Place Limozin, 43170, Saugues, FR",,
LA SEIGNEURIE,1 / HALL 1 1A8,,,+41612050040,https://museumspass.com,,,
LE RELAIS DES LANDES,3 / HALL 3 3D7,,info@relaisdeslandes.com,+33254444040,https://relaisdeslandes.com,"Lieu dit Les Landes, 41120, Ouchamps, FR",,
LE REPAIRE DE MITZERLÉ,1 / HALL 1 1C4,,contact@mitzerle.com,0618882936,https://mitzerle.fr,"105 Rue Principale, 68470 MITZACH, 68470, MITZACH, France",,
LECHTAL TOURISMUS,3 / HALL 3 3A18,,info@lechtal.at,+4356345315,https://lechtal.at,,,
LECLERC VOYAGE - COLMAR L'ORANGERIE,2 / HALL 2 2D10,,,,https://leclercvoyages.com,,,
LES AILES DU PARTAGE,4 / HALL 4 4A20,,lesailesdupartage@gmail.com,+33672324767,https://voyages-solidaires.com,,,
LES BIQUETTES AMOUREUSES,3 / HALL 3 3A9,,contact@lesbiquettesamoureuses.fr,+33783046403,https://lesbiquettesamoureuses.fr,,,
LES ECOLES DU SKI FRANÇAIS,3 / HALL 3 3F10,,,,https://esf.net,,,
LES PUZZLES DE JEAN,3 / HALL 3 3A2,,,,https://lespuzzlesdejean.fr,,,
LES ROAMMATES,3 / HALL 3 3D2,,c.polge@hotmail.fr,,https://studiopolge.fr,,,
LIBRAIRIE DE VOYAGE,2 / HALL 2 2E2,,,,https://transboreal.fr,,,
LK TOURS - EUROPATOURS,2 / HALL 2 2D26,,lfederlen@l-k.fr,03 81 91 10 70,https://lktours.fr,,,
LOLA ALPACA PERU,4 / HALL 4 4E17,,,,,,,
LOTUS 3T VOYAGES ASIE,4 / HALL 4 4B4,,,,https://lotus3t.com,,,
L’ENTRE -POT,3 / HALL 3 3C1,,,,https://seatgeek.com,,,
MA POLYNÉSIE,4 / HALL 4 4E10,,giulia@mapolynesie.fr,+33(0)6 26 23 32 21,https://mapolynesie.fr,,,
MADAGASCAR LAND OF WONDERS SARL,4 / HALL 4 4C8,,mlwonders@blueline.mg,+261 32 44 146 88,https://mlwonders-madagascar.com,,,
MADAGASCAR LEMUR TOUR & GUIDE,4 / HALL 4 4C8,,,+27797759266,https://twisht.com,,,
MADAGASCAR TOURISM EXPEDITIONS,4 / HALL 4 4C8,,info@madagascar-tourism-expeditions.com,+92-666-999-0000,https://madagascar-tourism-expeditions.com,,,
MAISON DU COMTÉ,3 / HALL 3 3D18,,,,https://en.montagnes-du-jura.fr,,,
MESSAILI ARTISAN CONFISEUR,1 / EXTERIEUR EXT,,,0390505050,https://energiehabitat-colmar.com,,,
MILANO RESORT HOTEL & SUITE,2 / HALL 2 A200,,hotelmilanodifoschisnc@legalmail.it,+390541344235,https://milanoresort.it,"Via C. Colombo, 40, 47814, Bellaria, Rn, IT",,
MIRAMAR LA CIGALE,3 / HALL 3 3D19,,reservation@miramar-lacigale.com,TEL : 02 97 53 49 13,https://miramar-lacigale.com,,,
MULTICYCLES MARCKOLSHEIM,3 / HALL 3 3C22,,,09/02/2016,https://rca-selestat.clubeo.com,,,
MUSEE EUROPEEN DU MANGA & DE L’ANIME (MEMA),2 / HALL 2 E19,,ceeja@ceeja-japon.com,1845-1945,https://ceeja-japantech.eu,,,
MUSEE MARITIME DE DOUALA,4 / HALL 4 4B17,,,,https://museemaritime.cm,,,
MÂCON SUD BOURGOGNE,3 / HALL 3 3A16,,,,https://burgundy-tourism.com,,,
"MÉLANIE, ORGANISATRICE DE VOTRE AVENTURE - FRÉQUEN",3 / HALL 3 3B23,,contact@frequencevoyage.fr,,https://frequencevoyage.fr,,,
NATURE & COUTEAU SUISSE,2 / HALL 2 2E14,,,,https://savoirfaireplusavecmoins.com,,,
NEO EVENT,3 / HALL 3 3D13,,,0967731608,https://neo-event.fr,,,
NOURI,3 / HALL 3 3E6,,info@nourihotel.de,+497633941330,https://nourihotel.de,,,
NOVOTEL IBIS THALASSA LE TOUQUET,3 / HALL 3 3D6,,,,https://spa.accor.com,,,
NURA VOYAGES,2 / HALL 2 2A12,,marie-eve.liecht@nuravoyages.com,2025-11-27,https://nuravoyages.com,"7 route de Niederhergheim, 68420, Herrlisheim",,
OBERNAI ET PAYS DE SAINTE-ODILE,1 / HALL 1 1C2,,info@tourisme-obernai.fr,2026 2026-09-26,https://tourisme-obernai.fr,"11 rue du Thal, F-67210, Obernai, France",,
ODYSSÉES PASSION,2 / HALL 2 2B10,,contact@odysseespassion.com,984 511 204,https://odysseespassion.com,,,
OFFICE DE TOURISME AUTOUR DE CHENONCEAUX,3 / HALL 3 3D7,,contact@autourdechenonceaux.fr,02 47 23 94 45,https://autourdechenonceaux.fr,,,
OFFICE DE TOURISME DE DESVRES SAMER,3 / HALL 3 3C18,,,,https://cc-regiondesvres.fr,,,
OFFICE DE TOURISME DE LA CÔTE DES BAR EN CHAMPAGNE,3 / HALL 3 3A7,,contact@tourisme-cotedesbar.com,02.05.2026,https://tourisme-cotedesbar.com,,,
OFFICE DE TOURISME DE MARCIGNY-SEMUR,3 / HALL 3 3A16,,,03 85 25 39 06,https://brionnais-tourisme.fr,,,
OFFICE DE TOURISME DE SALINS-LES-BAINS,3 / HALL 3 3D18,,,21-09-26 08,https://salins-les-bains.com,,,
OFFICE DE TOURISME DE THANN-CERNAY,1 / HALL 1 1B8,,info@tourisme-thann-cernay.fr,+33389379620,https://tourisme-thann-cernay.fr,,,
OFFICE DE TOURISME DU PAYS RHÉNAN,1 / HALL 1 1A6,,,,https://visitpaysrhenan.alsace,,,
OFFICE DE TOURISME DU SUNDGAU,1 / HALL 1 1B10,,info@sundgau.fr,+33(0)389400290,https://sundgau-sud-alsace.fr,,,
OFFICE DE TOURISME ET DE LA CULTURE DU PAYS DE BAR,1 / HALL 1 1A8,,,0388585222,https://paysdebarr.fr,,,
OFFICE DE TOURISME GORGES DE LA BIENNE,3 / HALL 3 3D18,,,0384330873,https://gorgesdelabienne.com,,,
OFFICE DE TOURISME HAUT-JURA SAINT-CLAUDE,3 / HALL 3 3D18,,,,https://saint-claude-haut-jura.com,,,
OFFICE DE TOURISME INTERCOMMUNAL DU PAYS D'ARGONNE,3 / HALL 3 3C10,,tourisme.ccam@orange.fr,03 29 88 42 22,https://tourisme-argonne-meuse.fr,,,
OFFICE DE TOURISME SAÔNE DOUBS BRESSE,3 / HALL 3 3A16,,contact@saonedoubsbressetourisme.fr,0385918752,https://saonedoubsbressetourisme.fr,,,
OFFICE DE TOURISME SUD BRIONNAIS,3 / HALL 3 3A16,,mairie@chauffailles.fr,03 85 26 55 00,https://chauffailles.fr,,,
OFFICE DE TOURISME VÉZÈRE PÉRIGORD NOIR,3 / HALL 3 3B16,,president@vezere-perigord.fr,+33553503756,https://vezere-perigord.fr,,,
OFFICE DU TOURISME DE L'ALSACE VERTE,1 / HALL 1 1A5,,contact@iris-interactive.fr,+33 (0)3 88 80 89 70,https://alsace-verte.com,"6 place de l'Hôtel de Ville, 67110, Niederbronn-les-Bains",,
OFFICE DU TOURISME DE MAJUNGA - MADAGASCAR,4 / HALL 4 4C8,,,,https://majunga.org,,,
OFFICE DU TOURISME DES USA,2 / HALL 2 2B6,,infos@office-tourisme-usa.com,08 99 70 24 70 (3,https://office-tourisme-usa.com,,,
OFFICE DU TOURISME DU NORD VAUDOIS,3 / HALL 3 3D4,,tourisme@adnv.ch,+41244230313,https://yverdonlesbainsregion.ch,,,
OFFICE DU TOURISME LUXEUIL-LES-BAINS VOSGES DU SUD,3 / HALL 3 3B17,,tourisme@luxeuil-vosges-sud.fr,03 84 40 06 41,https://luxeuil-vosges-sud.fr,,,
OFFICE NATIONAL DU TOURISME DE MADAGASCAR,4 / HALL 4 4C8,,,,https://madagascar-tourisme.com,,,
OFFICE REGIONAL DU TOURISME DE ANALAMANGA,4 / HALL 4 4C8,,,,https://tourisme-antananarivo.com,,,
OFFICE REGIONAL DU TOURISME SAVA,4 / HALL 4 4C8,,,+261 32 11 787 06,https://tourisme-sava.com,,,
OT SUD MEUSE,3 / HALL 3 3C10,,,03 29 45 78 40,https://lameuse.fr,,,
OUTLETCITY AG,3 / HALL 3 3D21,,,04/09/2026 - 10/10/2026,https://outletcity.com,"Hugo-Boss-Platz 4, 72555, Metzingen, DE",,
PARC DE WESSERLING,1 / HALL 1 1B3,,info@parc-wesserling.fr,01/11/2026,https://parc-wesserling.fr,,,
PASSEPORT GOURMAND,1 / HALL 1 1D4,,,1 2 3 4 5,https://passeport-gourmand-alsace.com,,,
PAYS DE GEX - DIVONNE LES BAINS,3 / HALL 3 3B18,,contact@paysdegex-montsjura.com,25 09 25 09 21,https://paysdegex-montsjura.com,"118 Rue des Terreaux, 01170, Gex, FR",,
PAYS DE MONTBELIARD TOURISME,3 / HALL 3 3C8,,,+33(0) 3 81 94 45 60,https://mvisite.fr,,,
PAYS DU MANS,3 / HALL 3 3A12,,accueil@paysdumans.fr,0243512323,https://paysdumans.fr,,,
PAYS DU MONT-BLANC,3 / HALL 3 3F18,,,,https://escapadesmontblanc.com,,,
PEROU POPULART,4 / HALL 4 4E18,,stephanie.loustau@festivaldebiarritz.com,2025 2024 2023 2022,https://festivaldebiarritz.com,,,
PETITE CAMARGUE ALSACIENNE,1 / HALL 1 1B6,,,,https://france-voyage.com,,,
PGHM HOHROD,3 / HALL 3 3D14,,,,https://gendarmerie.interieur.gouv.fr,,,
POLOGNE - REGION DE SILÉSIE,2 / HALL 2 2D14,,info@slaskie.travel,2026-03-04 - 2026-12-31,https://slaskie.travel,,,
