company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Kinnovis,B6,"Self Storage IT Services Award-winning facility management software for self-storage businesses. Our AI-powered tools combine interactive facility maps, comprehensive task automation and secure online booking to revolutionise operations across Europe and beyond. With our Kinnovis Connect API, you'll integrate seamlessly with the tools you already use to run your business. Join forward-thinking operators who've enhanced satisfaction, reduced workload and driven growth through truly effective technology. Join the growing number of operators that trust Kinnovis to push their business further.",info@kinnovis.com,+44 7700 164 039,https://kinnovis.com,,,
LiveSwitch,H5,"IT Services Trusted by hundreds of moving companies globally, LiveSwitch is the easiest, most cost-effective solution for video surveys. Backed by AI, it analyses video, photo, and audio content to automatically produce a pre-move survey and inventory report. 1) Conduct one-on-one ""live"" virtual surveys with your customers 2) Allow customers to self-submit videos/photos 3) Document on-site surveys and pre-/post-move walkthroughs Works on any device. Unlimited usage and storage included! + LiveSwitch is the easiest and most cost-effective solution for video surveys. Backed by AI, it analyses live video, recorded videos, photos, and/or audio content to automatically produce a moving inventory report. LiveSwitch has recently added an ""AI inventory report"" to its popular video platform for virtual surveys. Now, removals companies in the UK and beyond can use AI to produce an inventory report, including room, item, quantity, ""going or not going,"" notes, weight, and volume. You can generate this inventory report in 3 ways: 1) From a live two-way video call (live virtual survey), 2) From a customer-recorded video (self-guided survey), or 3) From an on-site recording (in-home survey) LiveSwitch AI uniquely uses the video(s), photos, and the audio to produce the inventory report. Furthermore, removals companies can incorporate their own inventory lists, as well as build their own custom AI prompts to analyse video, photo, and audio information to produce their own reports and summaries.",sales@liveswitch.com,+1 724-272-1885,https://liveswitch.com,,,
MACS Trucks,VH6,Vehicle Sales Suppliers of New and used Removal Trucks for over 40 years PURCHASE - RENTAL - LEASES AVAILABLE,sales@macstrucks.co.uk,01422 311999,https://macstrucks.co.uk,,,
Maxi Mover,VH4,"Vehicle Sales HIGH PAYLOAD HIGH PERFORMANCE UNRIVALLED REMOVAL VANS MOVING LOADS MORE FOR LESS A Maxi Mover for every business, we manufacturer the largest range of lightweight and bespoke low loader vans in the UK so whether you are an owner driver of corporate fleet operator we will have the van or van fleet your looking for. We maximise the efficiency of our vans to help unlock the full potential of your business",sales@maximover.co.uk,01673 863300,https://maximover.co.uk,,,
Monitor Defender,F15,"Packaging Storage Equipment Moving Equipment Crate Hire Monitor Defender™ provides reusable, impact-resistant protection for computer monitors during IT moves, storage, and transport. Our multi-layer design eliminates single-use bubble bags while reducing damage risk and improving efficiency on-site. Available on a flexible hire or purchase basis, we support projects of all sizes and provide ESG reporting with every use, helping businesses cut plastic waste, lower carbon emissions, and achieve their sustainability targets with confidence. Protecting monitors. Reducing waste. Driving ESG impact.",enquiries@monitordefender.co.uk,+44 7896 687 539,https://monitordefender.co.uk,,,
Move Agent,F12,"IT Services Marketing Google Ads Specialist Move Agent is the UK’s first AI Lead Qualifier & Job Manager for removals companies. 24/7 enquiry handling, move data capture, and automatic job and estimate creation. The fastest way for operators to turn enquiries into reliable quotes while removing one of the biggest operational delays in the industry. Plan, manage and complete every move from enquiry to delivery. The fastest way to turn enquiries into jobs",rosana@digitalcraftmarketing.co.uk,07463764105,https://moveagent.co.uk,,,
MoveMan,H3,"IT Services For over 30 years, MoveMan has been helping removals and storage companies save time, reduce admin and increase efficiency. Trusted by over 280 businesses, our easy-to-use software manages everything from enquiries and surveys to operations, invoicing and storage. Designed for businesses of all sizes, MoveMan grows with you. Come and see why more removals companies are choosing MoveMan to power their success. We've released our new MoveMan Inventory app, to be premiered at The Movers and Storers Show. It's a powerful new inventory app with built-in AI to help movers record the contents of a move at collection through to delivery. It's useful for normal moves, insurance jobs and storage jobs. Come and see a demo of the software at our stand H3.",sales@movemanpro.com,020 3787 4171,https://movemanpro.com,,,
Movers & Storers Magazine,C9,"Self Storage Moving Equipment Trade Publisher Marketing Movers & Storers Magazine isn’t just another industry publication, it’s the digital powerhouse for the global moving and self-storage world. Always free, always accessible, and always packed with insight, it’s the must‑read for anyone serious about staying sharp in this fast‑moving sector. As a bi‑monthly magazine it delivers over 30,000+ clicks per issue. Lets chat. Every issue delivers industry news, insight, feature articles, interviews and market analysis keeping you up to date with what’s happening in the sector.",richard@moversandstorersmagazine.com,+44(0) 1923 618870,,,,
Moving Sales Professionals LLC and Let’s Talk Moving Podcast,K5,"Lead Generation IT Services Marketing Google Ads Specialist With over 22 years of sales and moving/removal industry experience. We provide an unique opportunity to increase your sales and grow your moving/removal business. We obtain over the phone and video surveys of your potential clients, provide them with accurate estimates in accordance with your tariffs. Our dedicated reps communicate with your clients from start to finish providing a unique personal experience and build a relationship that will last for generations. We will help you grow. ""The World Moves on its own, Let the Professionals Move Yours for You""",yuriymargolin@movingsalesprofessionals.com,1-443-278-3871,https://movingsalesprofessionals.com,,,
Moving Sales Professionals LLC and Let’s Talk Moving Podcast,K5,"Social Media Sales Customer Service Call Centre Solutions THE ONLY MOVING/REMOVAL INDUSTRY CALL CENTER THAT COVERS USA, CANADA AND UNITED KINGDOM. THE ONLY SALES TEAM THAT TAKES CARE OF YOUR CLIENTS FROM START TO FINISH. WE ARE NOT DONE AT THE POINT OF SALE, WE ARE THERE TO PROVIDE SUPPORT TO YOUR TEAM ON THE DAY OF THE MOVE TO FOSTER POSITIVE EXPERIENCE FOR YOUR TEAM AND YOUR CLIENTS. WE ARE FOCUSED ON PROVIDING ACCURATE QUOTES THROUGH THOROUGH SURVEY/INVENTORY TAKING PROCESS. WE DO OVER THE PHONE SURVEYS, VIDEO SURVEYS AND SCHEDULE ONSITE SURVEYS. The World Moves on Its Own, Let the Professionals Move Yours for You!",yuriymargolin@movingsalesprofessionals.com,1-443-278-3871,https://movingsalesprofessionals.com,,,
Outra,G1,"Lead Generation Marketing Google Ads Specialist Outra boasts the UK's most powerful Home Moving database. As part of a group with a history of leaders in the UK Home Moving Market, Outra is now making waves in the removals industry by helping many companies improve on their return of investment. Don't just take our word for it, see what others are saying so you can also make the most of your marketing budget with Outra, today!! ""To Whom It May Concern, I have been working with Dean Strolia since September 2019 planning our marketing campaign. He has always been honest, diligent and professional proving to be a valuable asset to Inline Removals. I would without hesitation recommend Dean Strolia to any business looking for a marketing campaign that actually delivers new business. Regards"" Terry Watters Moves Manager inline removals & storage Ltd",sales@outra.co.uk,020 4532 9799,https://outra.co.uk,,,
PEL | Art Shipping Supplies,F3,"Packaging Storage Equipment Specialist Packing Supplies Preservation Equipment Ltd. offer a comprehensive range of art shipping and preservation supplies, developed to support museum-standard packing and transport. Save money whilst using highest quality, museum standard, packing materials, e.g. Tyvek Simple, one-stop-shop from the UK for fast delivery. No need to compromise with our bespoke and made to measure service providing bespoke sized; Boxes, Folders, Envelopes, Foam, Acid-Free Board and more. We can also slit rolled materials to width.",andy@preservationequipment.com,01379647400,,,,
Pound Gates Chartered Insurance Brokers,G5,"Insurance Pound Gates is an independent Chartered Insurance Broking and Risk Management organisation for the Removals & Storage and Self-Storage sectors. We look beyond pure insurance, delivering certainty through a commitment to understanding what makes you and your business unique and use our expertise to provide tailored risk solutions. Our approach to risk for Removals & Storage encompasses marine and non-marine risks from within one personalised team.",neil.matthews@poundgates.com,01473 346037,https://poundgates.com,,,
Premium Express at JR Removals,F8,"Groupage Services Container Storage Premium Express is the long distance arm of JR Removals,. Our fleet is purpose built for inter city, cross country and long haul moves. From careful packing to safe delivery we handle every mile so you don't have to worry about a single one. Fully insured and accredited thereby giving customers and companies complete piece of mind. Moving long distance is a big deal - we treat it that way. ""We lift you - not just the boxes"" This isn't a side line - it's what we do",premiumexpress@jrremovals.co.uk,01293 988007,https://premiumexpress.co.uk,,,
reallymoving,F1,"Lead Generation reallymoving has been providing high quality removals leads for over twenty years. Our focus is on supporting removals businesses in reaching new customers without paying for expensive digital marketing. We have no tie-in contracts, no sign-up fees and complete flexibility, so whether you want to get leads all year round, test expanding into a new location or bump up your business during those slower months, we can help. I would highly recommend the reallymoving leads...fantastic value and high quality, after trying many other lead generated sites that don't come close. - Knights Move",info@reallymoving.com,+441727238010,https://reallymoving.com,,,
Reason Global Ltd,H1,"Insurance With some of the longest serving insurance brokers to the moving, self-storage and relocation industry on our team, Reason Global provide an essential service to movers and self-storers throughout the UK and Europe. Our unique knowledge and experience of the industry means that we are perfectly placed to help companies in dealing with increased competition and adverse economical pressures, at the same time as adding real value to self storage businesses around the world.",jacobdolan@reason-global.com,+44 (0) 1273 200 486,https://reason-global.com,,,
Red Recruit Global Ltd,H8,"Recruitment At Red Recruit, we go for quality every time, this applies to who we hire, the candidates and employers we work with and the services we provide. We pride ourselves on the 20+ years of industry knowledge we offer and our long-standing expertise in recruitment. Whether we are working with a temporary position in a UK warehouse, a permanent executive for the boardroom or a relocation consultant abroad, we strive to provide a quality service that ensures a smooth and efficient recruitment process. Your needs looked after, not our own.",careers@redrecruit.com,+44(0) 1376 503 567,https://redrecruit.com,,,
Relo AI,F14,"IT Services Relo AI is a consultancy service specialising in providing guidance on AI implementation for relocation companies. With 20 years of senior management experience in the moving industry, we aim to create a future where AI tools enhance human capability, innovation, and strategic outcomes for removals and relocation businesses, fostering a culture of creativity and continuous improvement. Empower Your Relocation Business with AI Implementation of AI tools for the moving industry",oscar@reloai.net,07507864508,https://reloai.net,,,
Removals Manager,F6,"IT Services We are dedicated to providing you, the UK’s removals and storage companies, with the best possible system to manage your business, saving money, increasing your professionalism and freeing up your valuable time. MAKING YOUR LIFE EASIER! At Removals Manager we are always introducing upgrades and the last year has been no exception, clients now have WhatsApp integrated to communicate quicker with customers we also have an integration with CentralNest an AI video surveying tool which used together saves our clients time and money and surely part of industry's move forwarded with technology. Payment links are now integrated in clients platforms for swifter payment of invoices through Blink Payments",enquiries@removalsmanager.com,03300 249 284,https://removalsmanager.co.uk,,,
RemovalsPlus,E4,"Lead Generation Marketing Google Ads Specialist We are the powerhouse for growth in the moving industry, working exclusively in the removals sector we are a proud affiliate of BAR and Move Assured . We specialise in Google Ads, SEO, AI automations and tailored web builds. We have worked with over 70 moving companies across the UK helping them take their business to the next level and own the market share in their area! Come and meet the team! We will have LOADS of insane offers and free bits to give away! Check out our website builds, case studies and our AI tech that is changing the industry forever! We have created an AI automations to revolutionise the customer journey for booking a moving company. As well as many other automations to help movers win jobs faster.",dom@removalsplus.co.uk,07535523602,https://removalsplus.co.uk,,,
S & L United Storage Systems Limited,C5,"Self storage fit-out Since our formation in 1977, United Storage has been a market leader in Mezzanine Floor design, manufacture and installation. We partnered with the self storage industry in 1999, expanding our portfolio to offer a complete self-storage fit-out solution. The self storage industry trusts us to deliver a flexible, independent solution ideal for converting an empty shell construction into a self storage facility. We provide a comprehensive turnkey service.",contact@unitedstorage.co.uk,01279 871787,https://unitedstorage.co.uk,,,
S Jones Containers,D4,"Self Storage Self storage fit-out Container Storage Trade Storage S Jones Containers is the leading UK supplier of new and used shipping containers. Available for sale or hire nationwide, we're backed by 40 years in the industry and a reputation for quality and service. Our containers offer a fast, flexible option for removals and logistics businesses needing secure storage or transport capacity. We also specialise in StoragePro: our turnkey solution for launching a self-storage site, covering supply, layout, security and management. Visit us at Stand D4. The Space You Need",marketing@sjonescontainers.co.uk,01922 741751,https://sjonescontainers.co.uk,,,
SBR Specialist Coachbuilders Ltd,VH1,"Vehicle Sales We are a family run business specialising in the manufacturing of high quality removal van bodywork:- * New 3,4,5 & 6 container bodywork built on your chassis or one of our quality new/used vehicles * Built and ready vehicles available * Luxury cab top sleeper pods for most makes of vehicles * Chassis modifications, wheelbase extensions and reductions, draw-bar coupling installations",info@sbr-msv.com,01772785966,https://sbr-msv.com,,,
sedisto,C3,"Self Storage Security Container Storage Digital access control – secure, modular, flexible. Our core solution enables digital and automated self storage. We support new buildings and existing facilities, enabling access to every entrance, from the gate to the box units, via a mobile app, PIN or NFC. We are able to open online AND offline, as well as highly fail-safe thanks to multiple security levels. Focused on self-storage, we offer a system that manages automation and access control without being tied to proprietary hardware. +",stefan@sedisto.com,+491735765515,https://sedisto.com,,,
Simpson Packaging Group,E5,"Packaging Storage Equipment Moving Equipment Specialist Packing Supplies Simpson Packaging are the UK's leading supplier of packaging materials and handling equipment to the Removals and Storage industry. We offer national distribution on our own fleet of vehicles and competitive collection prices from our head office which is situated 2 minutes from junction 40 of the M1. Our sister company Dependable Packaging is a leading manufacturer of paper blankets, furniture covers and other sustainable packaging products. The Complete Packaging Solution A range of sustainable packaging materials such as paper tape, biodegradable bubble, and paper based export wrap.",sales@simpson-packaging.co.uk,01924 869010,https://simpson-packaging.co.uk,,,
Stora,G2,"IT Services Stora is the modern software platform transforming how self storage operators run and grow their businesses. Automate bookings, payments, and pricing, while giving customers a seamless online experience. From single-site independents to growing multi-site operators, Stora helps you increase revenue and reduce admin. Built in the UK and trusted globally, operators using Stora grow five times faster than the industry average. Visit our stand to see how.",sales@stora.co,+44 20 3151 3353,https://stora.co,,,
Storage on Site,B4,"Self Storage Self storage fit-out Container Storage Trade Storage Storage on Site, a family-run industry leader for over 5 decades, supplies shipping containers and on-site accommodation across southern England. Our high-quality containers meet all self-storage specifications and are available in various sizes and colours to fit your site perfectly. Easy ordering, competitive pricing, customer-first service, free site visits and advice, and our own large fleet ensures swift deliveries with a single point of contact.",enquiries@storageonsite.co.uk,023 8033 2266,https://storageonsite.co.uk,,,
Storman Software,C4,"Self Storage IT Services Storman Cloud allows you to manage and monitor your self-storage facility anytime, anywhere, on any internet-connected device. With its user-friendly interface and comprehensive online support, it’s easy to use and learn! We have solutions for every business - whether you're just getting started or a long time operator - large or small.",stuart.clarke@storman.co.uk,+44 (0)7947 307 790,https://storman.com,,,
The BAR Young Movers Group,C2,"Association Membership Membership Opportunities BAR Young Movers is a group open to employees of removal companies aged under 40 years of age. The group was relaunched in 2016 with the intention of encouraging learning, networking and socialising between young people within the removals industry, helping them set up business relationships that will potentially last throughout their careers.",membershipservices@bar.co.uk,01923 699 480,https://bar.co.uk,,,
The British Association of Removers,C2,"Training Association Membership Charity As the association for the industry, The British Association of Removers (BAR) attracts a lot of interest from potential customers looking for information and reassurance, and recommendation of suitable removal companies for their needs. BAR offer Member companies a wide range of benefits, training and resources specifically designed to support and develop their business in the Removals & Storage industry, through the Association itself or through its network of Affiliate partnerships. Although primarily responsible to its Members, the BAR continues to represent the best interests of all movers through its lobbying and influence capabilities which stretch across multiple Govt departments as well as other representative bodies, ensuring that the needs of the whole industry are properly represented.",info@bar.co.uk,01923 699 480,,,,
The Hospitality Partnership,,"Marketing Jan Denning is bringing venue expertise to the removals and storage sector through her Hospitality Partnership business. OVER 30 years in hotels and hospitality, MIA (Meeting Industry Association) awards winner for ‘delivering excellence’, Jan Denning has recently dedicated her expertise to the removals and storage sector. Jan explains how it started: “Over the past five years, I’ve been fortunate to work closely with the removals and storage industry through The Movers & Storers Show.."" Venue finding whilst negotiating the best rates for your next meeting or event at NO CHARGE to you",jan@hospitality-partnership.com,0779 114 9672,https://hospitality-partnership.com,,,
The Self Storage Association UK,F8,"Self Storage Association Membership Self storage fit-out Container Storage If you are interested in starting, are in the early stages, or are already running a self storage facility, then membership with the SSA UK is essential. If you don't believe us, why not ask any of our over 700 strong businesses already in membership, representing over 80% of all self storage facilities in the British isles. From legal advice and contracts, business support and promotion to training, networking events and conferences. Speak Stephen and Join the SSA UK today! Let us take the stress out of your business The SSA UK have introduced a new tier of membership. You can now join the association as a 'Subscriber'. This is specifically aimed at and designed for a business in early stages and gives them the guidance and tools they will need when they are taking their first, initial steps into creating a self storage site. Half the cost of full membership but still includes great benefits and help to become a full member in the future.",sramage@ssauk.com,01270623150,,,,
Trafalgar Cases,D1,"Self Storage Storage Equipment Trafalgar Cases Limited are one of the UK’s leading packaging specialists and manufacturers of Warehouse Containers and Export Packaging. The company has been designing, manufacturing and supplying quality timber products for over 30 years, ensuring bespoke, reliable and economical solutions for businesses across multiple industries within the UK and Europe. Trafalgar Cases Limited is a member of the Chilfen Group of Companies which includes Chilfen Export Packaging Limited and Chilfen Joinery Limited.",sales@chilfengroup.co.uk,01462705390,,,,
Triple Eight Containers,K4,"Self Storage Self storage fit-out Container Storage Second generation family business, specialising in the supply of new [one trip] containers for use in UK. We aim to be highly flexible in our purchase offers to you: we offer rental or lease purchase on our containers, normally over a five year period after which you own the container outright for a single final payment. Whether you wish to purchase a single container or lease purchase one hundred, we have the package best suited to your requirements.",marina.roos@tripleeight.net,01453701386,https://tripleeight.net,,,
TwentyCi,C1,"Lead Generation Marketing TwentyCi is the leading data agency in the UK that specialises in the UK Home Moving market. With our product, MoverAlerts, you can utilise this data to help you target your marketing to the right people at the right time. We have access to the whole of the UK and 99.6% of all UK property transactions came through our databases in recent years. TwentyCi has been helping companies in this sector for over 15 years and our team can help you to make the most of your marketing budget! ""The quality of the surveys that arise from the MoverAlerts supplied by TwentyCi are infinitely better than the ones we get from other sources and result in an acceptance rate of over 50%"" - Good Move",enquiries@moveralerts.co.uk,01908 829300,,,,
Universal Storage Containers,B7,"Self Storage Container Storage Universal Storage Containers (USC), founded in 2018 in the Netherlands, designs and supplies the Z-Box, a foldable moving and storage container for the self-storage market. Run by brothers Jan-Hein and Maarten Streppel, experienced operators with five container storage sites in the Netherlands, USC has established itself as a leader in modular storage solutions. USC Europe stocks six popular container models tailored to the diverse needs of European customers and also develops custom solutions, including a detachable lorry body for wooden moving crates and the StowBox, a mobile storage unit towable with a standard driver’s license (B). To date, USC has delivered over 70 container storage sites across multiple European countries. + The best valued storage container worldwide since 2011",sales@universalstoragecontainers.co.uk,+31 570 756 035,https://universalstoragecontainers.co.uk,,,
Wood’s Packaging Ltd,B1,"Packaging Moving Equipment Specialist Packing Supplies Wood’s Packaging has now been trading for over 30 years and supply removals companies with a large range of products. We pride ourselves on offering a fantastic service as well as having quality products at competitive prices. This year we have brough in rubber backed floor runners in 3 sizes and 3 colours, these have proved very popular for protecting hard floor and carpets. We will have them on the stand for customers to come and see how good they are. We have also had a new delivery of padded covers and will have some fantastic offers on at the show. This delivery included picture covers that have really come down in price and the new XL TV cover that will do up to 85” screens. We have seen many packaging products come down in price this year which has allowed us to bring down the prices to our customers. Please come and visit our stand and see what we can offer your company. Introducing a new delivery of padded covers at the show. These deliveries included picture covers and the new XL TV cover that will do up to 85” screens. and we will have some fantastic offers onsite.",sales@woods-packaging.co.uk,01977 604050,https://woods-packaging.co.uk,,,
